a,b,e,c,d,n,h,f,j,i,g,l,k,p,m,o,q,v,r,s,t,u
0,-0.9599409793949192,0.4914133151300615,3.0359449711468707,-2.0787447995049058,-6.608065841080618,-5.268898612244805,3.0356364018125443,14.871418689665523,-4.4473282783105725,0.3567332633722984,-1.5198740052626867,-26.44811866503677,-5.714887731216418,-5.412635934924495,-11.211328266886769,-5.743590135165807,-6.386974789402177,-13.910831466213926,-15.919806558546993,5.665250503774541,-16.34532309790399
1,1.6651507368859924,-1.107671026933195,4.880514274117791,-4.576263187779766,-12.17673511189771,-6.1707354029134,11.285529055243959,13.02353696587158,-21.85110093268466,1.5299095853504696,13.66416595307058,-34.388412168350065,-0.9838425794190013,7.442156583313404,-16.102205429111915,7.630265305328165,23.677209913937347,-15.43410726802867,-21.701513028647938,1.6273407430771831,-56.3053660207982
0,2.4258627672087805,-0.718136127944029,2.481360263371989,-5.786344563444191,-6.269045654607853,-3.8628365932414135,13.437823019043423,9.5192058661025,-18.498643491246483,4.231057370992984,12.982936384345527,-34.42512678824016,3.367974626144763,0.6253351213442648,-20.409335103361798,-4.689717844657924,22.55070669971,-17.60315836886918,-14.267909102963934,0.6825034998317874,-38.387822638019315
3,1.4654788448725957,-4.045911065982317,7.156206733844671,-4.952497766363622,-12.393368819410624,-6.548250050718051,11.11846695082953,6.125327958237063,-25.216272851187234,4.403371826672107,17.666166562041095,-25.901516064215187,5.83527927958014,5.648079885453678,-16.21826591317926,-4.236734361180298,23.922958175012763,-8.062393479071254,-22.805455611200145,-1.662777967496683,-36.86296866301789
0,-0.5897034866875102,0.6122486329697784,0.9767355014668568,-1.928518713334796,-4.435025070834156,-2.016225131897272,2.836985749452142,8.302839922393039,-6.7141090587260495,-1.912798234845488,-1.504428899996018,-27.434785302445576,0.3317366055352473,-3.3081405471544505,-9.340672457157988,4.61975619384354,-6.6733979763532325,-12.41272954442288,-15.608631681612659,5.399505032416177,-27.59578935115219
0,-1.5145996410380715,0.31619662649864094,2.213043494198387,-1.866445257021514,-5.379048778082506,-3.70699720850532,2.2320158149239075,10.722221978172461,-4.958928893607818,-0.3821473773088632,-1.1466033712665646,-28.47866677040789,-2.1995483965482583,-5.433998635652017,-11.192161481415349,-2.5730942009294058,-8.851659742589488,-13.763812600531981,-17.063383889240612,6.404115848526052,-20.63700739141743
0,-0.04958893731224467,2.2673377706016167,1.9633328199312372,-4.492343902965863,-5.908526213208237,-4.57094655350523,8.663800941516008,16.655651750407518,-13.239543859421477,2.2235377361909023,8.28415949522998,-37.755176745743775,2.764965501715958,-1.443643144567111,-19.767667811396468,-3.9137998531775944,15.63311827218291,-15.754237552271848,-16.857164042435244,5.2304063986496265,-36.274464623375955
0,-0.6471209828163917,-1.6077460534414831,4.207398166971473,-2.0692093738022583,-8.845006863281773,-5.512123540658168,2.4426126137748008,11.616936021334293,-6.57927582907282,0.750954791634989,-1.96622990987352,-31.004763353637816,-1.687848628390298,-6.734441619611527,-11.505238213838261,-13.597912134620195,-10.221940354750123,-14.157781063057937,-19.032034356564182,4.1167974250576735,-8.454322436686308
0,0.302343094120717,-2.685586280817421,1.2122354850019796,-3.240690971762726,-6.047601099503767,-4.195940622069179,5.627407072965807,6.065161408216756,-13.902829846516239,-0.6929969678279527,2.9409663736225014,-29.281670266570906,9.96698669523104,-1.3182216343061464,-14.413956104741324,-3.1514202113032765,0.7845272374019339,-11.13506311200295,-15.77769239085382,3.556996940169918,-20.927608818996156
2,2.410801470762817,-2.636455761338252,8.948269645147354,-5.420580391561307,-15.55421484274948,-11.19374320552972,14.268030617294713,15.383266875263361,-23.88658625989835,4.516852680356388,14.831371070710876,-33.26268736085907,-1.0902578710279567,3.3621515086031497,-19.58686686304933,-9.87301147395394,25.513425964561893,-17.284184396010538,-20.441579506248804,0.03174638077892622,-35.15673819887167
0,-0.6200705109459977,-0.6401452560842229,2.3537480099560293,-1.9561787466499077,-5.640065855243826,-4.078616297510095,1.9071570391061878,10.40211370930734,-4.802111424692357,-0.3931023514930694,-2.750548412777482,-26.00027365289032,-2.074734599580662,-4.916582548598204,-10.198686294658716,-2.0600819669849004,-10.948757754254212,-14.2242974531574,-16.583696262038504,4.902795509377705,-20.261401492923746
0,0.403484344631933,-1.7137664964638455,1.7598717972742752,-1.0904945123189123,-2.354694243905962,-4.378879567444181,2.6748455999912903,10.836191141275041,-8.543646346096965,-0.38737497977205293,0.1660587852541227,-33.36419126605864,4.45138141280278,-4.101377632212552,-12.490026026170563,1.4704512115266706,-9.865632818590113,-17.259627023258986,-11.97885569000239,2.9919912067666767,-29.67091828897502
0,-0.451286825740782,-0.8015349421938797,2.6585360869767833,-3.6639794692830945,-7.4560861457164584,-5.408929642026339,4.331055553761837,14.059471823422424,-11.459673968990929,0.9371240804868685,0.6950720146119909,-36.224463731782805,2.4879525913466995,-12.094079899498995,-16.647100982367935,-16.993131881011173,-5.203372143448955,-19.63960842294437,-18.03274955672902,3.068728601192475,-15.323369615344355
0,0.9252368081055469,0.309719883071558,1.84161372016593,-4.435248370739694,-4.420541046656553,-3.499466126323601,7.100796700040596,8.95788983177484,-12.325745222216714,0.6010309126704644,7.451804188014813,-33.642844571954406,5.306277574885539,3.151451125819474,-14.540383535242297,9.653033190620528,11.994227721894564,-14.318418813544309,-17.124675691617377,3.6506439377437214,-53.01512279310149
0,0.4823515374365895,-1.1618391970384279,3.7100728102523854,-4.29496501971762,-8.271553818832302,-4.938366089432427,7.690822093437926,11.732589736194509,-18.17029323457821,-1.518544506742996,7.461586553413243,-34.76151863461337,0.7937044296274232,4.604128473846523,-11.853797834053369,11.647587211477465,10.03821905923561,-14.379576382126336,-22.02454249319641,1.9940031336390356,-54.544959049150364
1,1.923605461267147,-1.9248590188505865,3.7192133315523357,-3.907536712501515,-7.386196869089949,-5.549368908283882,11.081560469891276,9.502848010712713,-23.594906396483783,0.2291348323167971,15.16551137736248,-32.65598210910474,1.7698147228303807,10.478301884027816,-13.039982217511117,19.4127398124677,21.710268280353105,-12.028524581102396,-20.426485427096342,0.6595660372922802,-59.08978619471944
3,2.647658744134238,-5.876206671762585,10.659612876328108,-5.68396552033763,-16.73764345004174,-9.617247944127733,14.49316146852009,9.493172516022467,-27.884736341629342,7.057690226380025,18.570927565965587,-30.65441974428637,0.1138023345676058,3.1862755169861945,-18.35558770280382,-14.592326722557761,25.16925930996982,-14.507830375009789,-18.957130338120535,-3.8195180071344783,-32.40840482555343
0,-0.16296877473027774,2.1323142428657,0.9186461141093836,-2.7809774923197192,-7.124282324566725,-2.62124519101845,3.8124008813700003,12.512120179897957,-4.85110512848344,1.504157889537882,0.25623009689915544,-28.082968628960618,-4.962266613472632,-4.0883641172879805,-13.292583174106042,-2.0340613697070626,-1.7326791206940921,-17.24277454881736,-17.503479650537944,3.8089962616651096,-24.66164081889213
0,0.11946978529310552,0.412444676498247,1.5404809745272472,-3.555806284636574,-7.001332327810426,-3.089275710497208,5.969116340040659,11.17281024636182,-10.857414829369413,-1.696548309587365,3.7928212110754465,-37.65389482006073,-0.5017224393478048,-0.11145400720724374,-13.04406024721504,8.393302293767661,2.6743930587170106,-15.840361639864925,-20.32815924679713,4.908725093680054,-46.8975732116285
0,0.7612671582929648,0.02402908190724922,0.5197126313846983,-3.1751501758649003,-3.863332817618925,-4.796489479567489,6.609278662956297,14.314629181760077,-12.4047924584685,-1.5845269805510789,7.292961739197477,-36.92930806701803,3.886585645176854,7.40941178884684,-7.347012649352251,21.416956149101832,14.331204478178629,-16.14577746571917,-16.169136001774802,3.0211908346443024,-54.43926647785261
1,1.8356756366478162,-1.5450756437177797,4.526188752571874,-4.3187275865937265,-9.881386975025226,-6.357805759748312,9.406751453217776,11.220762442649342,-20.573057871265505,2.95162949023512,12.555004268774985,-35.70762123800174,2.094178324943539,7.006607353261642,-13.947440688714007,5.707059122688571,21.277442000407266,-14.044361923327108,-20.274357755991545,2.364647168369106,-55.96514703080145
2,2.4911329417161663,-2.5304837685345847,7.490645903787588,-5.094838879186774,-14.78128960350929,-8.362756109825845,14.221126801867358,13.394855210802836,-22.91559127449335,4.219990610281435,15.888827217762383,-34.67488411489387,1.1634592646297803,4.995890893898036,-18.48900235394277,-3.4392143882242125,25.525364343638955,-15.665929577212669,-20.942269098265076,-2.0367270442764545,-42.5367085369344
0,0.7484311876872637,-2.6550979437014606,1.623476942836935,-3.2202756257757583,-3.161622034747515,-3.7186938744102154,7.739032076442462,5.0983073464399045,-18.105197888465767,-1.2863108537289603,6.45883709385517,-27.524255955795606,11.591300716678003,3.6293104285582567,-13.927743548727273,7.935253521695563,9.837795151585148,-7.375583040575012,-18.169044751920573,1.6963746341647985,-39.15613846362804
0,-0.24581116136315698,-0.9678353807828066,2.6386398975762533,-2.691113595887466,-8.324654725290735,-4.564097936109989,5.733621595724341,9.909738732497129,-11.256779629998846,0.4595679353042419,2.702417708691169,-36.577218690046124,0.06553289311004051,-5.135707347786868,-14.027898579418915,-7.38755012415209,0.24620454865877112,-17.625688635842227,-19.658411223680687,3.8479779693941314,-21.505469163276583
1,1.9685426407816196,-1.2935583844506349,3.558622237199985,-5.678955987886827,-8.807735269738796,-4.768136327680428,12.151961409972678,9.904532898039776,-20.9306146906819,3.473042303400146,14.597489834154072,-35.05437311835955,2.106986233480763,2.8295067341711437,-17.8025226990082,-1.2719276030253093,21.65915880828704,-17.588378733428108,-17.339546647764056,1.0678516905027873,-44.3385199195588
0,0.08584610014516003,-0.2679968491631652,3.20873558192086,-3.6269318978326908,-7.762914835334175,-5.571705699407498,5.6860010346085765,15.386897553858761,-10.951308080251968,1.7016636405349945,4.173030806999437,-34.3182024801846,1.5236773771791434,-3.866303003208655,-16.07869999907493,-9.022261489417096,2.731017619311207,-15.541411475386155,-17.108683836181115,3.486425186471954,-21.42840740050933
0,1.1294126654931442,0.1315441787729791,1.323376695053131,-3.8758494959262677,-5.6012374281521895,-2.628427713634467,11.282379832749495,9.749138221496708,-18.504102312298695,-1.9153121334915846,11.201385247763437,-35.22413334278105,1.985876915857813,12.40551443988586,-12.118061254910975,26.457113166638685,20.55976953321126,-14.35231155845399,-19.721816881403004,3.9238737083283826,-60.14218590395017
2,1.841676337361676,-3.271925735751678,6.26122567005186,-4.297818191747843,-10.834661723335179,-6.683429722730539,10.11051640451566,9.512200436448616,-24.141337511151917,2.056947424854357,16.549249817979703,-33.76949333769307,1.300472847287842,10.797077564606827,-12.225673162506254,11.50448727167455,24.826327648854992,-12.974980239332403,-23.818713236432327,-1.3624105973743497,-60.34746824796756
2,3.144610533449547,-2.9720809450078045,7.31017598855097,-6.434745228154695,-14.597960708535501,-8.82245429504951,15.326129350589076,13.663965610828926,-25.307401989855762,7.72020694181165,17.90566400164578,-34.641417799413915,1.7849202424841861,0.21651310039788607,-19.318234238740466,-20.021088262296193,24.715333414488224,-18.618971387714108,-16.626190906694244,-1.8556831759586137,-35.170053826676785
1,0.22875135902714405,-1.6301484834391364,4.378900388271142,-4.887625780211037,-9.11477885365816,-6.15710223001032,9.671334153102151,10.16190680950006,-21.768612391785755,2.030323170846249,11.61189212519525,-34.590386522220925,0.6539326339254155,2.8066170678112563,-17.567639425194947,0.7682204261941151,21.320442987140417,-14.512765182954578,-21.620647483480923,2.3953738498115587,-50.20251741151972
1,0.10659464703916322,-0.6832187297497944,4.828483114192511,-3.1762894710892917,-9.103404257871922,-5.561401041024178,6.115348666587707,12.269414675453383,-13.190152288644791,2.571701683787597,5.643355432742479,-33.584716389868696,0.9044187791178632,-1.2489180056788645,-14.379981836320301,-6.28916642294636,7.685965977090586,-14.518635718969351,-18.099615246520127,0.9579245753205861,-29.892770932035248
0,2.1916181515918716,-0.02872961549890926,2.3863057884909673,-4.3801196453123,-5.0786041224615195,-6.064152659182641,10.250220060635657,15.18964485453443,-18.40054792748597,-2.5553791508843773,12.593396854988015,-36.93496446799986,2.701852176702166,13.138806395818994,-12.485654596662833,22.609826805463133,21.368470982589717,-14.431226432047175,-20.97231440258875,2.334093085847294,-60.12890934846728
3,2.6511785966677506,-2.5929415744729205,6.7172899830975465,-5.21407199545563,-13.744231815145874,-6.607103361640082,12.986751734439464,9.148855054682766,-24.686871890776533,6.890165132588534,17.53380932391812,-33.16701928911536,1.4718050581785418,2.569377152043152,-18.191093675034434,-9.289754904137128,26.633907173255587,-15.308749289240374,-18.951193314451398,-2.041707999735735,-34.55144150504153
0,0.08177663744319676,1.2500485531424546,3.327636511476606,-3.6771746077921463,-6.495432072143921,-5.388275698729179,6.220500948270462,16.500743035018974,-10.266404244806743,0.9068881455173965,5.330810117261382,-36.521347590199575,2.7879936784248005,-1.681923659134997,-13.406304644622567,-1.2891184417512032,4.580536562313943,-13.534870532241753,-17.808281696659083,2.933212838430287,-36.74806913993936
0,-0.9476236018587675,0.16968687218371634,2.764774908254326,-0.2683642013154972,-8.190684633880327,-5.094726259570212,-2.042083782389506,14.043125024949223,4.494577480583227,-2.1134334928130025,-8.217331106018783,-10.01284562810839,-13.263727100103347,1.8670821787142247,1.8052594786432263,10.720587841320347,-0.5703027470265963,-19.348810688627406,-19.87326945566579,6.541665337972359,-25.77402722395418
0,-0.564600255510534,0.5469943609384824,2.526772319846491,-0.9154301289473394,-9.228163929049295,-5.082809748944283,1.0788227456705106,15.303326569805037,-2.0878558417080404,-0.17724746381598444,-4.856533021717123,-21.29352476598631,-8.70426405092012,-3.46947913790254,-4.831036442986049,-4.0339087093008805,-4.9876863094398285,-16.18425651649408,-19.726318044092125,5.213444398621047,-14.333876493165029
1,0.4226672122409434,-0.07734328570452043,3.4639196679925432,-3.146898375631752,-7.063870602707347,-4.782378476034222,5.290029305808577,12.505722393711249,-12.056696896351292,2.545541749688114,4.5533833585278645,-35.0380983357439,0.054369820722282025,-5.024104692315841,-14.18053197624927,-11.511016832139692,3.79396836316681,-17.518078052287276,-16.901694774355512,2.895871495155709,-22.131950669649935
1,1.5178663589713839,-0.8898192346312309,2.4604913029227844,-4.701339237591557,-5.514719564357984,-5.497561406543223,9.119561929609754,12.119077954449983,-19.162381985334825,3.3448092470451045,12.735050539411002,-34.64729039968505,3.82560299477791,4.571204334010579,-15.96491201182396,4.784918847554634,21.72572440034168,-17.06945707443548,-15.142487494008869,0.28455328560359205,-52.010222729943
0,0.5227707560183654,0.7862316470460251,1.8005949062158282,-3.493007544819002,-4.7410366496108,-4.77680818273807,6.350838507272266,14.548218361856913,-10.77717355674234,0.16408930784793332,6.552733467942003,-39.0239726822827,2.9882836522528957,2.053857476056481,-11.648821942669644,8.783152013159686,7.062733643043366,-14.967349231859515,-13.821034332922022,3.844730337054459,-51.69887004210977
0,-0.02199712883121416,0.6217162208788439,2.141305992060181,-2.4273247974437613,-5.665163519237508,-3.120447281409148,2.5970055000198435,9.891268577950083,-4.036236431112998,-0.3233053621534262,0.26638598121842294,-26.439412623066897,-6.658768996034422,1.883230315380916,-5.147524504583421,10.747021806697585,4.844719431792207,-14.785415340633854,-14.216359052165899,4.565885934471196,-41.040896348810435
3,4.291046758381979,-5.5743286825849925,9.7044179055218,-7.375623353493631,-13.89272768715373,-9.095903537799947,18.961049727398436,7.7855704856726415,-28.438274389314252,8.884440117861082,19.64337239768707,-28.228756354269777,4.699287244543764,0.5983705113476273,-22.809974877339165,-22.65916155388482,26.704970091280977,-15.71496425031308,-14.931433398028254,-3.0944209398451523,-30.899772865350258
0,-0.21530277650589136,-1.647926581689154,2.762175980905285,-3.362311718249146,-5.973470771299472,-4.0625230215731785,5.239809221641739,8.988730967135806,-13.3609683344158,0.7032942651473739,4.698107464786396,-33.72455928973566,3.0648385982223965,-4.595464229150841,-13.376549571108699,-5.204233778059709,2.562766582313484,-16.37685814647106,-16.04995399491584,4.368064492772723,-25.83749791638839
0,0.9847440448703975,0.5830477789304922,3.0231548566748256,-3.083792894332204,-8.361995440283362,-5.244268859854937,7.246166533754459,14.260364749108339,-11.731680455019847,-1.762259396156062,6.120790750788235,-35.65622979539564,1.4814222467858926,4.725033665576648,-12.179539706129878,11.119144263878962,9.340645226339676,-12.913305203529017,-22.143266967004344,3.1079682917411255,-51.383161687255786
0,1.3637828373836234,0.2200597943200796,1.8008205569942888,-5.507444255467023,-4.43491116871157,-3.4523643492177194,10.889217264130943,9.706994300497557,-17.786204621618776,2.9581997175619548,13.038635336008856,-36.965569740302236,4.492060774757593,4.122989426395961,-16.48263023105174,8.155580454904257,22.694618166374404,-16.575781542845704,-12.540318556054766,3.0901259770778653,-56.27378255051441
0,-0.9102860428390495,1.1539970496462981,1.3537643838694136,-1.546565517552385,-5.808038193935113,-4.336796543012247,2.687018632810804,13.188798665200691,-2.8353890053455,-0.8441771026621213,-1.4375204587027175,-24.24673715915632,-5.584959987727166,-0.784743416553408,-7.216051773497767,3.494119374763225,-1.2468595300290068,-16.417717408434722,-18.063341842361968,7.189419514737484,-30.3737406660684
1,0.7508285206834957,-2.6462401214050533,3.8840846740434247,-2.5252559456000547,-6.827899765244931,-5.339768150498053,4.787376096344892,7.864456799796674,-14.478016956602549,0.6950409587297722,3.8729216104641324,-31.093521822034372,5.144261508138755,-2.9244761741867142,-14.836107391046378,-6.653900800708579,1.5086647428995854,-14.456296949349284,-17.685140160837875,-0.6195386689233866,-23.080388326882925
1,0.3736280515872361,-1.7290818311006653,5.383314776166113,-3.2529918880908717,-11.335109751514455,-6.712044072329027,7.098235549430284,14.40283194654861,-18.00078690001313,0.9301403449426648,6.62246011434879,-35.03740439190496,-0.026609448399783964,2.7027685804324695,-12.058217766112218,1.3557567515568,11.1845713552195,-14.89391547969185,-21.03466269233186,3.6955911165926487,-43.40730429397261
0,-2.229577091906361,1.4710211758402256,1.0093688307579338,-1.4660793806099646,-6.2043762757848695,-3.7636850710120915,1.5993610882817761,11.867933598952966,-0.24438371635413314,-2.154984253258543,-4.563715012212582,-20.88176903062583,-8.873905688913998,1.3193725488474595,-2.266659317884552,13.448456316600772,1.723965787313886,-16.35296687162782,-20.593531251697335,7.067245706946457,-34.35173094427885
2,2.4412345790395436,-3.2308824784301584,7.641833401834957,-4.030451512902543,-14.205259561109424,-7.866863030581328,10.694426225423511,12.034550325422023,-23.877338480469497,2.4642448702576627,15.745189617100108,-32.594321877132984,-0.46316925067442827,10.391763866002519,-12.850595976908139,10.190588032196935,24.333184111626643,-14.156295292717333,-25.012672514801903,-1.2347366288811945,-60.43386513827726
0,-1.7676027477276746,0.6586946985717772,1.703926979858914,-0.2656108445000368,-7.0642873693884765,-2.1959473993149974,-2.0815480683544862,9.631743105450038,3.2200564029022067,-2.2163443521831256,-9.314801032060728,-12.41833583826883,-10.724806748399713,0.3905683348738487,1.8089331314935935,12.760705732068102,-3.235550290131371,-15.913249493296318,-20.194356642373045,7.534544691197489,-24.05724068969516
2,3.9265467270623535,-1.746226017461868,7.252252824274068,-7.053799449300956,-11.881622569486385,-7.938072007676131,18.530804225975963,16.22851244348983,-22.051675474501582,6.749853098230851,19.786578478004333,-34.78858221732194,0.635023079759781,1.1772944825029041,-20.70833821946092,-13.548137808627295,25.865272824993582,-19.354147515552995,-16.550545469323964,-0.6887288236324893,-32.64204381769119
0,-1.9904888200362216,-1.1609047696330708,1.7833545516104947,-0.8432555635985621,-4.075420439045858,-4.071812913532383,-0.6173914036145167,10.637462605423728,-1.0096435536621995,-0.7692741382657546,-7.945012547020912,-19.130935310551923,-4.54811437384425,-7.714295191648624,-6.62755455277408,-5.175471437788441,-16.47104608213313,-16.54844224824754,-13.760562306665728,5.839903018239578,-6.409955352064568
0,0.5165165472639283,-0.11886197344698447,2.1040457592791357,-3.0468267073004984,-6.292894204187145,-6.070707745660048,6.481637158596325,13.896265773557118,-11.828578266950032,-1.0515047775191808,5.0533236418890475,-35.19100593199543,1.6119480014405942,1.8009899675832035,-13.881801937474194,4.6849832717004,5.71466150321582,-16.29697580003093,-19.81685159852285,3.9600471367418493,-41.362905974878984
1,2.126662804227225,-2.406113773802507,4.731341197110846,-6.325258686681531,-10.105419595619278,-4.962762697830944,13.01216361456195,6.894737243685608,-22.779657703254077,4.194026534924593,13.844760288224299,-29.28198920901928,3.9263906927311343,2.1344889601207706,-18.58643574725327,-9.254329909636981,21.88974776082138,-11.411835121640088,-18.27824019014762,0.9555572209032167,-28.427204127737127
1,-0.9464656103211551,-0.5889790901688636,3.4573353231943567,-0.967584205087968,-7.866605737616396,-5.050932420533058,-0.5561507265659646,10.059432237452627,-0.5883832074506081,0.37662839904822504,-5.810000099270935,-17.70585771117713,-7.88627443693418,-5.098974714547223,-6.786415900291638,-4.8335624570599265,-10.129783385386556,-15.67929554961163,-16.909457560085205,4.7126759887247305,-12.545933665385144
0,-0.24436978845878415,-0.18304040940552865,2.72462967119512,-2.063651698428786,-7.2404563274231934,-5.22934978502149,1.0684125303496237,13.365212156696835,-2.117296885964852,0.4079388653889443,-3.3130446900246473,-22.89565380273957,-7.6348489764245,-2.4018537950243757,-7.161995741173591,-1.9949693207950394,-5.408274689189842,-15.352966160439832,-16.441951267338187,3.6527996147573227,-17.355385603928223
0,-0.9589178289247081,-1.6641430075451344,1.5193087864974633,-0.618258140517234,-6.593960144115791,-3.77182046959377,1.3369086797549048,8.01828457241077,-6.011547406740316,-2.6313081346739216,-5.182505865873477,-25.16142979406616,1.5967766805179726,-7.768291105855104,-10.173476534044632,-5.440906018258955,-17.957959579565053,-11.125347601953365,-18.533763641158167,5.802993758726288,-7.183745019191809
3,5.1778480923335835,-5.604683433017385,10.44295222472621,-7.899934933427998,-16.770400366082306,-9.457531855285325,19.896893634907265,9.604774621083372,-27.693036809468467,10.570567226882376,19.129589970096248,-29.78138544393302,1.3292815068352928,-0.8584091905060982,-23.097292759152204,-23.576965846761155,27.263255203311473,-19.46012635514667,-14.68025645146695,-3.6941035878708774,-35.68572466338587
0,0.9039323612178308,1.4015577373470476,1.4924718340064431,-3.0163961040685,-8.66056175700242,-3.99480201691037,6.792572221346163,12.745542262667165,-10.39629107227226,-1.0701520963223792,7.306497440357406,-37.212554602554455,1.4596283868729105,8.392929771373465,-8.87686307108337,19.34273684817101,14.248900748921786,-15.877618787311043,-21.465080134340123,2.336716215442719,-56.65523999178186
1,2.2073738328361165,-2.1208435849658973,5.127234173191219,-5.7857433892109835,-9.857466341035353,-6.629697350593826,11.55047384177044,13.086287872035353,-23.443932295244366,4.518353194671225,15.250273899900343,-35.92204100686596,0.5469951929481727,4.0353265742182405,-19.01192334714211,-4.522362869326751,23.9998111567639,-17.414559800500406,-16.864739567203273,1.5007202941808973,-42.183797265797566
0,0.1453928020771964,1.1286621203388936,0.9099793080777034,-2.807498508442034,-4.542641786809091,-3.645925329565357,6.37870578537921,13.863978169642573,-11.361625611759296,-0.1469494063872766,3.5744564301238997,-37.14408523193054,1.6997555808146887,-2.7840465188164716,-16.434505596533267,3.857202277674668,1.821217446496127,-18.154835195340585,-16.718667672197782,4.86090215363339,-38.19070207806017
0,-0.07271963650448338,-0.07670721484445872,3.0468146890660104,-3.464254761545948,-7.421932943506733,-5.01626257203194,4.063468056409366,12.434927133668934,-7.738245123584951,1.902281852708736,1.1504972206280035,-29.456490972422394,-2.846998570098064,-7.708210837868521,-16.60789780559908,-14.634702006886142,-2.786613547968747,-16.38091695494604,-16.81979927435222,3.531083741477617,-16.2450018374647
3,0.8519808703917287,-4.7498882430658025,7.97913182726217,-3.1723710687259863,-13.916187786275422,-7.075140155940529,8.396087176054191,6.974635196932469,-26.510866784679283,4.108524486975325,13.755228448465683,-28.60137344663774,6.552731607792519,7.820571543553227,-11.865081519031811,2.1649839211488726,20.383817837154965,-6.618450873731237,-24.44022578239117,-3.8293965019314786,-43.040287084566785
1,-0.19653680543227825,-2.1386965232673383,5.731726973201539,-0.43976058149148756,-12.303176114778001,-7.663343265455269,2.0767265743086782,13.258686960069898,-10.83399213695408,0.1293033263736072,-0.11116625507489021,-35.84771798960368,0.20693589738063675,-6.415395726367126,-10.60237589356698,-13.18104853169506,-11.357528746385213,-15.165692788683145,-22.658349397952584,2.717373789699202,-12.536097461703738
0,0.13072939821483567,-0.758501948866082,2.6854117702563403,-3.5640863607159385,-7.507872418020723,-6.116889863704138,5.723634067693633,14.126561587651098,-11.450797026284844,0.4348795841048998,2.476287739093673,-36.111880549343326,1.4124106572906545,-5.512601104082567,-15.952812268482232,-9.53626395906688,0.1673294377450072,-15.432774539024187,-18.9290788375289,5.833391480528713,-17.211505838637773
1,0.029977199097823704,-2.8124912671396274,5.0762777268487325,-3.428940149762445,-9.959439438096993,-5.295141241485235,4.924319776645617,8.541159292970663,-12.660441977123838,2.454065172334258,4.108239531180876,-33.27423055063925,1.835898234654963,-3.8461680602254082,-14.659619435389821,-13.117758305085871,2.1108266933018482,-12.226421909405243,-18.74376204710848,3.1406225117420186,-18.00792129876328
2,3.486549942032944,-3.309694040496752,7.492082588033079,-6.8137217942380275,-12.63277932659116,-8.963147004389768,18.13393232204047,13.216537848765837,-23.90522470802215,7.859757559805681,18.617758385715973,-33.082310459302604,1.219015353403632,-0.6871315619203757,-21.000254877101135,-21.673455922699503,26.588696259231014,-18.416563776297522,-16.356479045829985,-1.5889967008715373,-33.18690562252652
3,1.4045042415358142,-5.226069756199292,8.0229968567924,-3.4988719951947225,-13.278601854658103,-7.660084293030935,7.857427222519708,5.6295783360221865,-25.304894442155533,4.771479710055033,12.679398577388355,-26.203646576133636,10.71933375605534,6.507471669923547,-11.734637107664964,-5.785367215750011,20.97218112206813,-7.97889793472252,-20.501906414314767,-3.040188480913133,-31.373515127993013
1,1.6711641546944702,-1.546024347682337,4.278000373886455,-3.4510590823421468,-8.650058516646306,-5.414933176691617,8.775732532302406,12.05362623440315,-20.463348761938636,2.0899303280218127,11.314107251277234,-34.321342926346176,-0.08101700472989659,7.027885282043259,-10.933907761929833,12.528266161465375,18.21240090024078,-15.794259523713752,-21.426284788967422,-0.12775116118000773,-61.420309251641726
0,-0.7249627188576243,-0.2100636380616865,0.7149670474932242,-1.348998339954727,-4.24940962506052,-3.257237478595944,2.385562286449668,8.869743570688925,-5.114741375256938,-2.531197850060556,-1.224887923446512,-25.518539014777446,1.2313506513687547,0.5236604029284961,-4.514612401073328,11.787649360671459,0.4770401650003849,-15.875001447056544,-17.217061375790486,4.791240304824149,-36.904182616334566
2,2.0262066535330336,-4.069911843703777,5.871902433930088,-7.124019409929808,-11.807470047480757,-7.927402319010335,15.830536080858632,10.591322323432031,-25.261170875767192,7.027452311139069,17.499216055556683,-33.72788976917547,1.0961770438474765,-3.0663328576994227,-23.629661937866782,-22.136536216223917,25.938638395029674,-20.29708630803355,-18.411234268773555,-0.20237738722658138,-32.98436808256059
0,0.3864070378112949,-0.08636541173151073,1.7535430349056265,-4.399541218627111,-3.7789960085526926,-4.406104782307793,4.584415867271656,10.655669414707248,-8.019178262071364,1.3647962615960103,3.3663736840337113,-32.69105203712976,1.105343697927156,-3.7942020777999064,-14.582865230610736,-2.968568586040965,1.012926333884058,-16.690564677746366,-13.72465040737797,6.392486920346899,-28.080649562732397
0,0.07941426562560323,-0.9118910780756576,1.7920061282919664,-1.0207231715239726,-5.036311085587267,-3.8254116484142537,1.1386421390801398,7.135046142710421,-5.923091484220301,-0.27574563953512343,-1.8006382842073894,-24.42071430987214,3.756808648287182,-2.7183998998376824,-6.792365305196819,-2.989307486017907,-7.245733755757347,-9.097218797780702,-14.492863099609995,4.908256918646021,-14.71768883336176
1,0.9267939905658817,-1.76848688143869,3.779921364640023,-3.7184249737993076,-8.1716127503895,-5.319963690300858,7.785997378263617,9.899708119950319,-17.22988514582874,1.485478204484856,11.328088673648216,-34.31274570062612,0.4736964348197106,8.975912847608733,-10.874349942004503,14.689055277579019,18.849277553979064,-13.188545912792907,-18.302933429824858,0.4834108744622423,-61.11018594406981
