a,b,d,e,q,c,h,f,g,m,j,i,n,l,k,r,o,p,t,s
7.169938957133999,2,-16.10158754511435,9.54268049954269,13.735944854735386,8.75740512186636,5.676482965355257,-24.185383444127456,-9.149709025787828,-18.188776797367172,7.411892308617506,12.709222541498216,-21.686612567797955,-13.926382640982759,20.93432558434772,11.348474131782517,1.6304347375285648,23.767311852432666,-21.961931965690358,-7.451068837977159
7.270934259354796,2,-20.771967659607654,8.791067534895658,11.084069209249165,9.832540710708596,7.3463755024866515,-23.636300854836055,-7.8339107093391736,-20.16798893815784,6.352448405680914,11.518586696822927,-22.610314763089743,-16.111113162260377,16.73367616652484,12.743237821872082,4.205850434574102,23.389977815349376,-19.659903132119005,-13.321162831390545
7.117541495451196,4,-21.280147933992133,9.943325420811613,7.783813893523803,11.457435227494834,5.756614970617446,-24.006508367690397,-12.357083919054062,-13.747393095920774,3.7614335387951714,19.227610703504354,-25.197185155271438,-11.660946796349549,17.341634628337307,11.141678879265253,5.224263432851362,23.673484295391503,-23.598266734450693,-15.34626017598709
6.92611691037711,4,-19.003318463624595,9.066890278576366,8.412719259892533,11.947481025390854,5.720076575927681,-22.514513118247958,-10.328725622752605,-12.72072364873437,2.992097846913173,15.383977973677181,-25.206120682858707,-11.002459083286318,17.568331798447993,13.265234085074525,4.256054883543261,20.966504278503404,-22.17895314811433,-15.785906500700351
7.408910519905811,2,-20.252595383294313,9.974491717274832,13.91960046569448,8.202520418422166,4.255723085490812,-26.033000795236852,-8.81129001981663,-19.618934260570416,7.642421162404732,13.346673055235776,-20.891999111543342,-11.832859221527903,18.801023273329193,12.006222914374684,4.013873468000866,22.21599211546259,-20.502743669979818,-11.495330893226372
6.296911488609452,2,-13.949721579817727,8.218349848725266,9.792682273269206,9.74756177178015,4.497363413195829,-21.98983982625346,-10.042590176997168,-16.809997526277247,2.3069458984875424,13.062743899845993,-23.014576046378906,-13.401834183792097,17.629570459364906,14.427521965223836,3.85775758258397,24.81071959585111,-18.86003935646461,-15.69104514218542
6.5785625601227995,2,-15.400965833785566,9.324036332288888,11.812486223626387,8.685206181152788,3.726045874814441,-24.6668136683537,-7.706705150910206,-16.20962802240591,4.901327674853909,13.420506095674735,-16.56987839235379,-14.359906152955093,19.39173213913873,12.545368807841207,2.2719570049535704,24.072179958790024,-22.183494867148124,-8.639914360468758
6.829704312433679,3,-18.291859254136202,10.18814649354447,10.698155220887562,10.991033152525512,3.1812467700361875,-24.86198057116278,-10.393539947920155,-12.151932616985475,5.745085920768132,16.88754150148937,-19.805638578182737,-14.881057938330134,18.123398728661883,12.705423636430277,5.983310176629147,23.440851922620237,-22.68562131532049,-17.025240995120303
6.229563824941624,0,-13.042108097513324,8.855097810788086,12.88546328742129,5.5208778872578845,5.176687684832716,-23.95079492205022,-8.605235658383899,-24.433333146705714,8.042639897735377,10.414333259395844,-21.161251517867374,-11.606241306292333,20.162991028418695,13.699435891238409,1.714252285869637,25.538587749425457,-19.183957214737188,-6.227632611400737
7.803781545262239,2,-18.65810741831565,10.986707410632103,14.794415507420085,8.074212563205657,5.59471618926685,-25.645627197613067,-7.4404899753575755,-21.102656330519864,7.805861069052153,12.795403588659191,-19.500325678440934,-14.726500350228736,19.39756620430605,12.17157915805987,2.518288360360512,22.189348339104473,-20.964828454693613,-9.75260893729119
7.585976095931801,0,-14.14938496923344,9.857874774173416,16.220467004555342,6.177877055479023,8.95389222117729,-27.001891953091423,-8.746988828699488,-28.844409328154622,13.071767113728995,8.198926595387569,-23.205558646337572,-14.822141927170193,21.14026138100077,10.212610699804962,3.909947443820503,24.519227147096494,-16.098588974746434,-9.894911158431336
6.529860831438514,4,-18.314938483797622,8.91665410551223,7.735062369539213,11.27632959074821,5.269979368028835,-20.94571067659199,-11.51120022437419,-14.620498225437652,2.3656218371762474,16.559317909245472,-23.537078728579026,-12.383326334602012,15.464693422602878,13.581902177555,6.27367906710683,21.38288453107443,-19.55872383111198,-20.415761145215708
6.831033174212221,1,-14.899547957698429,9.60393220662379,13.308924180851692,5.995508058865503,5.828593157495923,-24.06670263010407,-9.337570937312027,-23.305562390235774,8.567311092947016,10.533998965152,-23.67894607007201,-10.526788739336968,19.26711177189904,13.50137654680709,2.1881571808136933,23.5245326594002,-20.895321333465148,-10.014086280433974
7.264953483748272,2,-16.961878106678743,9.879492456342422,11.242907311538461,8.845190719793617,5.531425538405364,-24.546251151819945,-9.426094575417471,-17.4018102846422,8.274879207113939,12.70821679876042,-22.989445798390808,-14.016182403574522,18.987168853460446,12.085113084271484,2.671209834769514,22.676431925250846,-19.960990944736114,-9.922981410043816
7.330758562127099,0,-13.714466898050533,11.600363177739093,17.396194974243752,4.3822144949771165,7.445757642071824,-25.347832294826997,-9.312824976034662,-29.38113970544106,13.218764346864141,8.294370833518208,-24.22651136840938,-10.735681188865648,22.39682027308005,10.463096231926993,2.0386829479879855,25.04149212323747,-15.91260310662687,-5.182509077400128
7.550831043733799,4,-21.27121635051217,11.502846607016355,9.827221519365091,12.100193334702697,5.281519589283759,-23.68947454156816,-11.369745454790968,-12.983565281458745,5.804800301162068,17.574223542832133,-22.22482948141473,-10.718675045434031,18.236885607974294,13.483739367166882,6.227864627431425,21.586845226655807,-22.8701265630297,-18.660983148700808
6.50692551458378,2,-14.537231177675254,8.375286039657157,9.902122594455335,8.772409515614658,6.73716611524915,-21.180572612831483,-8.802830285612162,-19.14316831511999,5.184657439328554,11.268001805124957,-22.194032825308366,-12.88966151302273,17.73690609541107,15.05822298109578,3.0523861608854115,25.820541038917288,-19.307387739159626,-14.247983080417352
7.275644972438168,3,-18.867812258559198,8.937110922808728,11.450804058372448,11.410513123442668,7.128544635719473,-23.446243171599033,-9.425701815321109,-17.38950549588259,4.604874452534389,13.673912312523209,-26.08810876620944,-13.640161636284772,16.840492306672797,13.302086843869606,4.1068282256649375,23.648178016190712,-21.1010020726509,-14.029375995005996
6.8967159307680435,1,-15.537433183953809,7.7763524181011014,13.700261087715619,5.592183230579667,5.513677922535923,-20.807757488669438,-8.551131473406285,-24.336134201518856,6.21170226307765,9.809870653226994,-20.88858342928227,-10.93666923488771,21.03271343101758,10.778325612302346,1.0059840419517765,24.146162720844963,-18.350100725704248,-7.305225632969446
6.9869884131375155,4,-21.97515262840085,10.976018386092314,6.833045116802668,12.671881635432031,6.036439357975998,-22.7883006338185,-10.073849092599767,-14.172771156872436,3.396143729384782,16.89617034421209,-24.28916291878494,-11.095097756087041,15.524897918158352,12.186764257225555,4.726128893638136,22.20488543452815,-22.05734157178621,-12.967781703858911
8.07458369001585,2,-20.9764323135675,9.82204273627396,15.79529489995228,10.201401693666703,6.265545067139572,-26.28691821630123,-9.78665977113004,-18.18977273139245,7.661928872194729,12.97951835269429,-26.4442757852515,-17.708016678466123,16.858962924194916,10.223829459630318,1.6014415830601947,22.244233533579816,-22.116840752013548,-7.415208790712209
5.91431170775083,0,-11.314549853247488,8.662834270963506,12.83666710430855,6.402542702614081,5.383634941262462,-22.83993028967231,-6.704862247734673,-23.24500176183979,7.047564366318864,9.962623677994092,-17.074211401451162,-11.434744812120599,18.57535294335085,13.558804620555085,0.2912606004896465,24.239873308013735,-18.33180988746623,-5.769499398808837
6.95770602842688,4,-20.707355605189413,9.883235307877392,7.609352410668443,11.187103627419525,6.16238358175238,-21.632550694551433,-11.133913547950787,-14.14198456705051,5.215507941177201,18.586544785782632,-24.54445817682387,-11.023129751560985,16.640747026676568,13.425154176927897,4.669527732606014,21.535128374442653,-22.972010224762514,-15.847154921022362
6.583008392764765,3,-17.10694208379381,10.143332931097966,11.035121873577843,11.268034461829046,4.938035237379149,-23.548373310512893,-11.636848567212123,-14.91410787600756,4.2298722270795786,16.51023129160366,-23.976045092171464,-10.434548919206549,17.900630555220552,12.331121540760673,2.4945957795172085,21.086928019757014,-22.43232654343897,-11.467124691075037
6.62154358994103,3,-17.778286749145312,9.192286750521143,10.835238330133127,11.095133250534717,4.792326144836818,-20.83515588899232,-11.41479202993121,-16.552626967406628,5.926729738164168,14.579663325068475,-22.28395871697208,-13.073013428835354,16.78292301813398,13.583297072131707,2.5602766079382717,24.2143873660699,-20.543595355892293,-13.451612917658155
6.4216648638257885,3,-19.684847207024326,7.142029447455809,9.443929702412442,11.028231817606935,4.2104375365376425,-19.236730164042875,-10.027935948644314,-11.753581217065141,1.4510024726850579,10.97819076654643,-23.7671694157349,-13.750411767551727,15.549551348644549,12.719270427700291,3.478438836519397,21.53404578193128,-21.439782026597637,-16.041229739511504
7.308502262447233,3,-19.403991251670735,9.153582195362594,9.68067382813991,10.914115637637845,5.779277578419225,-24.748999410803027,-11.597197499250441,-16.41642479123438,6.6254967822644835,13.982870128891966,-23.810773405670812,-13.754985282889098,18.07863305264229,12.276136129048773,3.805676510269284,21.18098397748852,-22.738777680068022,-14.096134332905308
5.992042454774327,2,-14.441111046715728,6.484301318296169,11.890180415104735,9.272924790094446,5.251057022976497,-19.120881845939234,-6.382611008451766,-17.126634554320933,1.406556211587246,10.671972048228133,-17.280051318228452,-15.249076138998259,17.034960078077624,14.263465835237318,2.951007176423828,22.334968270002488,-22.34063942954932,-12.685911075145667
6.682266170542982,0,-12.175011843830278,10.363854361528766,13.751114646432162,5.199861420516902,6.691922167744034,-25.272988045803352,-6.367908626684906,-28.75866076079606,9.868894700368397,10.572814535327314,-17.731731930284827,-13.282535961586403,21.38462840726551,12.06327217164305,-0.15936120827473776,24.853426400814783,-17.705573962287914,-1.522241834044017
6.364142022253065,2,-15.133845771916924,9.490536484533859,9.551932407316905,9.040273421160228,5.627166505894132,-22.760091700369795,-8.568876544064826,-17.469742324847022,6.185568835245347,14.337791290011559,-21.876253760865882,-15.048525598913702,18.547647804725443,12.467520214401999,3.488706831224369,22.036720661672973,-23.655272571501833,-12.622319076468418
6.536312404055797,4,-21.633947255829188,8.73693143189143,9.6652058046053,12.069605425177839,3.227972223758904,-20.79973431017595,-11.93660107001093,-12.256206945576487,4.1675282165704255,18.139584186759308,-22.834820283082767,-12.63506057782297,16.300582674226273,12.823142653036637,6.009573278394183,21.59932670178373,-24.356817373138988,-20.47615296341615
6.86983235763493,4,-20.416026837839397,12.251315165230034,7.662343990669784,11.909759814690133,4.964020162786403,-21.583311799293675,-9.077842635196571,-13.514529683907114,4.277545790824935,18.079873922130037,-23.516652286157818,-14.04325507325822,15.500971568502067,13.007935358960864,4.642275637344543,21.557656201635975,-23.93937731492931,-14.334146984801093
7.68791423321919,0,-14.638148840305433,11.867780443085417,15.953287616034203,8.233353912199046,7.731419659382502,-27.729217759932432,-7.111324401576144,-24.636778245925118,11.453493171455108,10.94963342250435,-20.964388113445597,-16.223000891238634,19.37961189027813,12.868926969167507,-0.9490137346757599,25.55373104813837,-17.55324260063668,-0.09969860028557287
6.778638229207002,1,-15.07474497961706,9.371045459032647,13.305329032230242,7.873686141440922,4.657854329057436,-25.273459086601907,-6.8439791946975,-20.660392781530938,8.082326547336729,12.812022939153316,-17.644894048031635,-14.145655685157,20.009012641910452,13.622112139882876,2.4728558568029837,23.837210477049055,-21.053637977158143,-6.945326714477691
7.674545134767631,2,-19.15811896735208,10.469543827345277,12.437391788330844,8.849038022146901,6.151587332130113,-27.04800799953066,-8.427879284721977,-21.054654816800134,9.17924873346217,14.963123502346752,-21.82909310177913,-14.29761127298748,16.267317650694743,10.873724717926136,3.2105939767212472,23.234778556594403,-20.373158874909322,-10.299915751459316
6.362734061585128,2,-15.783708237415626,9.367235008787912,10.864326719264337,8.159574601829355,4.197663888427705,-23.76694770888286,-9.741324603096409,-17.7326519867556,4.876386453570127,13.997288763183219,-23.560169827951654,-10.075879479552746,17.055376103205962,12.107250536451012,4.792581416997875,23.320672512006556,-20.180823468314763,-14.010636011458185
6.042064860934991,4,-18.752780801598618,9.541443281720793,7.123496722897525,12.156852051587078,3.724694760356957,-21.434994741408563,-11.121597654065818,-11.269149941229703,2.030385733030917,17.996644876167284,-24.633609395393357,-11.416070106355713,16.566239083652146,13.938748211158272,4.3845531280638275,21.892069514410817,-22.53315652385333,-16.571159642548448
6.513972746548788,3,-17.257223986409972,8.88722220449167,8.85430729143058,11.4256971836705,5.578649501709073,-20.637959998340516,-11.199704897148695,-13.93262481427511,2.380807186583252,16.784106080068497,-25.041708724965147,-13.496612840252128,16.85885586891996,13.03978495759733,5.281940566120216,23.915104909795918,-21.318351981675956,-16.994160502127237
7.251448249924227,3,-20.098020287197023,8.970065578449013,11.042609274207198,10.765303685843872,6.774519379707713,-23.159543841117866,-10.83191814005601,-15.655575710152968,5.522779807559093,12.17047111827805,-24.43477574737054,-13.056078646590361,17.447690339518307,12.436637839407213,4.721517134278784,21.25755475776358,-20.61575928431739,-17.028388493833244
6.901148693706054,3,-18.274480082660624,7.084284930239569,8.982548493538456,11.633754860146512,3.534484741627462,-21.089744531300973,-9.843498949257064,-14.199770673694262,3.056424087502344,11.417222375196546,-20.788569171867458,-14.014258679099882,15.946018767058037,12.418427817685682,3.0777401713368246,21.805416090186828,-23.356601790741493,-14.631218196829483
7.148083211491705,4,-21.968404208566582,8.687259829773389,10.217202891362165,13.527198878617227,5.145681161673176,-21.641697707673092,-11.594602673435057,-15.189221928517695,2.0818222534976365,15.125869580503853,-25.80078129621201,-9.561939225638035,17.199018697558827,12.812267640833413,5.634587837544354,21.45459084803644,-23.16565842754128,-17.600306714290213
6.782637721930641,4,-20.149280908138813,10.232778058868345,7.934843597361039,13.680873909313826,6.185661272255559,-23.871481082954286,-10.652036482908475,-13.383937017800708,4.463252172957986,19.358375862793753,-25.5035788835988,-12.163684030035206,17.813555947162943,13.816415774574942,5.273455522204557,22.49400113865601,-22.285810754531457,-16.274853212746024
6.116209420611533,0,-11.785231198430067,6.877923062416379,13.209645025189163,5.36065840472569,6.236804423673771,-18.65716692292158,-8.304540510427085,-26.430119507006083,6.3079522336354295,6.2788486799952725,-20.83526996239818,-16.253737510555542,19.545624378284295,11.499566053230394,5.571012432214313,27.15973220656015,-15.435902519694293,-16.2870540413219
7.91911916506471,1,-16.242688137560226,12.82303232570153,12.656054180127732,6.534604188400562,6.993281933432487,-26.566818679972403,-7.866878369995284,-27.07037978239935,12.272024659572631,10.203726401273995,-21.52977974624771,-11.353170397612725,20.23164548539963,10.66785550797718,1.1877387109949074,22.448668783743244,-20.301063261321588,-8.549044825995225
6.712505153283148,3,-19.09565133087631,10.40543292297842,12.088784653386806,10.216064833835608,6.111041668401308,-23.293629549117032,-10.586652867438564,-14.591636553606248,4.255277950761715,15.816758739872864,-24.168331801298763,-12.725873304266154,18.125498475289998,12.052363588578022,4.323242915652826,21.9944967194374,-22.136802431226517,-15.072430458781708
7.976642843498046,2,-17.216179155585955,11.67856123889758,13.67252628185245,8.848001543946935,6.787960059867132,-27.307511643511393,-8.678411379075914,-20.914949515382187,8.356516235575668,13.751347023234267,-23.69580331457647,-14.693860830647019,18.814634085352807,11.258431182645273,2.6986789365226196,21.607775447163366,-23.05444116490185,-10.154217634187706
6.453139707328299,1,-13.822762832187804,9.822215283335922,11.796249699418356,7.337891950635877,4.76945323461778,-25.751970808520806,-6.699776022431433,-21.56517116574995,6.735635785367791,12.74993195182171,-18.022493257359603,-12.192603512361588,19.07603107706699,12.895440492781306,3.0938101481959537,24.374948551024225,-20.773930222935963,-10.063620390616158
7.474052302935049,0,-16.319586514137537,11.79551907526243,17.485049522449227,6.879853799737244,7.059130804219322,-28.408674512924275,-8.567120472380214,-26.336381305256065,11.83031700121476,10.307077112173697,-22.568914002162625,-12.869635826206906,19.465808077328195,8.722301505665614,-1.3952223977381752,25.704023498391223,-18.940281087948645,1.0678876765993843
6.679716846807379,0,-12.535302157082706,10.351685525883639,13.13364854423778,3.998239119460612,5.573302907485125,-27.075824662530955,-6.8086982758849155,-27.042281885196783,11.524348974805754,11.994320187304101,-17.868043424762625,-9.567482198094652,19.10512707421782,12.67034998913836,-0.038058224849573,22.10449242209361,-19.709108533399146,-2.670768615133294
6.31937074881133,0,-11.68920344505845,8.67879918503392,14.424983023036226,4.182474381747847,6.935517199491148,-23.300706465753123,-10.364373848192532,-29.676561279310683,6.1886899936400965,8.769367963313892,-25.244649291072626,-8.940131207145019,20.494771071202088,14.839353718104801,1.6195522799121744,25.39894083054011,-16.6958786437052,-4.848839362791609
6.397368658898108,3,-19.993952453597583,8.454904877650872,9.47555050740928,10.777362968902796,5.571592124911461,-21.89671222646465,-8.780782746106157,-14.960357354975702,3.7100515609288447,14.646691784322114,-22.92368866130621,-14.625652471186665,16.191151570871114,13.631625530996597,5.087478879497373,22.215727352163494,-22.57282208494262,-15.699454035385664
6.8513880310850395,0,-13.897660083105322,10.870703272810724,15.6104175526334,5.272647222149376,5.99554675160951,-26.331377330149685,-7.696237444002863,-28.490277172391462,12.248981208878554,10.314350408944124,-18.770867214909693,-11.480040420014682,21.089266918205844,11.269561972773415,1.2510771331843311,26.944133305229638,-16.983057488836426,-6.9804144513898745
6.955600673483987,1,-15.76843016841917,10.616049840631959,14.802631532851134,6.5026074106001905,5.448997234293595,-24.246726222159367,-8.408777642261198,-24.126951789115754,9.802488774762411,12.871253824597357,-19.520405381552138,-10.804633591298181,19.664380121137512,11.22901809312032,1.4921239742166854,23.051220733888194,-19.19232029395353,-7.3644799298035934
6.786903551093541,3,-19.936082376126215,9.174752187073116,10.862628344022632,9.425888526833571,4.737628700207066,-24.853438512609785,-8.575225655082715,-13.943770932910535,6.887809678970754,14.609997555709922,-21.893823328370242,-12.586979498554669,15.924428885918362,14.736823161585274,5.200295543667896,22.083232280701825,-22.928002108601863,-18.06975214171426
7.063257343469313,2,-17.95786352688578,11.106243752281086,10.673212839807896,8.706028754847448,4.995410380276585,-24.188710900860343,-8.488300800898584,-19.23855059551405,9.298931288369596,15.469324057534418,-19.20199426732725,-13.218970517319624,19.103015682380033,10.532427064369557,1.9840271974499442,22.193621441937697,-22.024532608590803,-8.613658998610248
7.240308861274327,3,-18.231499173963723,11.17683909729479,11.447693443898208,12.469359453767563,4.616618413912804,-25.055248539666685,-11.204695188132405,-14.500633012236067,5.712343613761005,16.106315464376326,-23.55910233278348,-14.158663001411284,17.824405103335813,12.107260685381188,3.878475171861545,22.825652405642625,-22.59309183746981,-13.513316912995643
6.5911104523804855,2,-18.583101053212424,9.059305651497969,12.44920874939407,9.391732498380712,5.789327242797223,-23.9883789300239,-9.826579219214363,-17.615150482837652,6.029203346041225,13.827330415779405,-23.39857456424458,-14.414837010435463,17.84318094887738,13.202030927999475,2.063570345456818,22.553340676295356,-20.355151238655953,-8.986273534507472
7.313981263321544,2,-17.689592169422266,10.042712655272062,13.033105065639713,9.887556105792866,6.980496313623058,-27.13038614881817,-10.040582731286442,-19.186930605744116,8.295682672585864,15.269607922405696,-26.4226606477811,-14.738309160682615,18.479888423861283,13.523257419968735,2.23166755546578,22.379054275648834,-21.36609011326095,-10.500281004702085
8.030704801801726,3,-21.80882297440722,10.168363759826175,11.470108586595641,10.682024445878737,9.131338526948825,-24.407322228381858,-12.010999584814524,-20.06998460267553,8.089002960269902,15.759344755251878,-28.916625612460695,-13.674882946325823,17.922529816413707,11.666007233964326,5.491954817614291,23.68725836572157,-21.051951678078446,-14.243154020486616
6.903251619566597,2,-17.186739400978237,10.05928652535918,13.381906099879853,9.653216316729877,6.877185887010157,-24.836065185841488,-7.710866813533703,-17.976616239038066,7.757790335075166,14.302084077166791,-23.256840996323813,-13.795488405042317,19.016716061446264,13.297766022361323,2.5755781002390656,24.60348108006766,-21.051402466451957,-9.663529689231918
7.299840440048031,4,-20.815348737645785,12.476982940684703,8.191865497722366,12.677816016002447,5.993617116863858,-24.923406132068756,-9.249461956825566,-13.91604905613692,4.530848970440558,16.38326160224456,-22.09673124749874,-12.262704208620669,16.67684363656344,13.12242756564034,5.567559422616798,22.362090915744183,-20.726826991107608,-15.841015067841434
6.965033673585214,2,-20.673172316304075,10.211368478057036,12.098325098922787,9.672619784348003,6.2121816492620825,-26.07155001159023,-9.900279234302305,-18.974930169921063,8.120832595653068,14.80452046496964,-23.098505685298182,-14.243234464735805,19.3179905940012,12.27656343072667,3.4319986932518836,24.25040217786758,-20.997707887204882,-10.08145505124983
7.166387423022293,0,-13.8801525440997,9.283126630227311,16.13360823677567,5.689429721613127,5.740856248294782,-26.715515640602156,-7.599654028072904,-26.624676244631654,9.640131047454712,9.257882695148817,-20.49634836570275,-12.55903247502376,21.19015287420905,10.042930855089214,1.9225148497072344,24.351608426356773,-17.610905989066612,-6.548316841021146
7.789122365990938,1,-16.729511494930644,12.34723601790282,15.20936883075608,6.977059393935059,6.384195277202909,-27.037882156333513,-6.668665128726001,-24.510033762876393,10.96920884110166,9.228101930250459,-19.982707072950397,-15.498628992222717,19.280356685282534,10.201115557412827,1.5264366470674404,23.656740215505913,-19.769295843308555,-6.786688026859954
7.60910143004016,1,-16.59760808811437,11.84865469908142,14.02670326522086,8.355949769656284,6.694648148606527,-23.619241849585087,-6.858900001758971,-22.06600894253996,11.087936275270577,11.595230247676035,-18.41533291890423,-16.24525959522241,20.593705759404767,9.482915188984698,1.5562768540636778,24.82955826988629,-19.452448519762726,-7.036874206729345
7.369611690965774,3,-21.054592584614632,10.6205163494682,12.47686670988576,9.838803458651913,7.073457316104294,-24.240895369385505,-9.44304529913124,-17.859721689320118,7.4198380719622525,15.403223573750736,-24.183389308010604,-13.274177071050072,16.829752633258572,11.628197796272074,2.7057121733363685,22.107915651777564,-21.786176918447055,-12.289891781292669
6.746051742845706,3,-19.6154595371185,7.652239668299103,10.688818498287912,11.17089727312275,6.188433337603515,-19.847200361057876,-10.264389868345743,-15.971303517827385,2.733133014373446,12.304529103702114,-25.160490229382813,-14.569679570451434,16.673964195360416,13.718508034036088,4.831583661927168,23.873036334682453,-22.55850782744903,-16.91607864922384
7.092540064819616,3,-19.439494358810386,10.350292031178217,10.719734971597813,12.006382660599257,5.2433585141900885,-24.154040313162497,-9.756857935289771,-15.552659031736223,7.262954242672985,16.99612106955194,-23.78613999690594,-13.664568826998323,17.6348476149201,13.352854428487177,4.132512066499795,22.407417970639536,-21.609600131799255,-15.55489817327173
7.610311631968425,1,-18.477048190359174,10.3387663376636,13.357860622572403,6.315419771875167,6.608089685112314,-26.89897130912576,-8.797375261387973,-26.31529185946532,11.809583531044675,10.24846667371823,-22.276918794095177,-12.464232971299397,20.78496439439597,10.009277162732518,0.8202457085607924,25.76576969437877,-18.27045467856869,-5.666900570821208
6.6578656972447545,4,-20.38572286051915,10.453384539942611,7.570797065252848,12.211689560742906,4.1976263343448155,-24.674175873348673,-10.858373205087302,-10.103146356355644,4.174251821731723,18.355650521650666,-22.78507646581566,-11.405382284453719,16.22684330486123,12.420995921458985,4.346824397620498,22.2488026301744,-23.34027475520697,-16.24792479329325
6.825868391092829,3,-18.387851755518653,10.432307081342344,11.659109140167638,7.9251515337898795,5.22070538170465,-24.028937820402845,-10.408141807537588,-17.86778874618232,5.163946463000946,16.604189884762498,-24.294455123632524,-11.642896567714265,17.218249582950158,9.823861265238923,3.192126603447887,23.212765880697745,-22.02154413963292,-12.287617155286863
7.086784977768363,1,-16.364722398670295,10.56855513783803,15.41167398581061,6.94735907006446,6.264313536863343,-23.403018424003143,-8.160464071336053,-22.71789344399462,8.59390137585076,11.547665875333966,-21.50825790486472,-13.34544042194615,19.89865790415026,14.008103193571745,0.0716967197917604,22.220117172119906,-20.173844001069646,-1.9241774928698918
7.2384210337263974,2,-17.572885801367416,11.368049656034582,12.259588676898538,7.380251786517096,7.261914344728978,-26.291438275255324,-8.454808172262295,-21.20521366099258,7.0562581506702635,15.291257686371443,-22.988295026789974,-12.16773908884642,19.59902626871984,12.100864071246988,4.353549653407919,24.256631150144116,-19.445292148889592,-14.728194400786936
6.645928594777162,2,-17.771587534537712,8.702047682518712,8.983404987584372,9.055530037441633,5.212129101329131,-22.370574054895634,-6.981091070809409,-17.756392364869466,4.87029293630089,12.994431247478234,-18.995062520344987,-14.693358678418624,16.08928989753656,12.212435226259242,4.455991962365794,24.11350501904713,-20.672781506643172,-13.485867960779807
7.455628606302195,4,-23.08161732350278,11.668501166806008,10.357420172545117,13.796302034218156,4.314970916998622,-24.996715902846677,-9.483870426917724,-13.640557287182776,4.858125987562225,17.54588918325745,-22.389040393501272,-12.688117800591025,16.808632203117526,11.903432134043525,4.196725456278946,23.7268693260436,-22.293355433027312,-15.790226754987662
6.677732881331075,1,-15.346933244214524,9.508852254955205,12.1784548511083,7.776834028052627,6.234192564553491,-22.41321557162953,-6.75052519183134,-21.19542923430059,8.060969289351274,9.941045390314688,-19.38563477991688,-13.602668509397928,17.40713186860257,10.324003843070825,-0.17927957226663138,24.47035720878575,-20.572718830798845,-3.9322680166827233
6.493287312940784,2,-17.275720565627452,8.92373981521876,11.522647559189165,9.840446294585389,4.470689514619986,-24.032692813260695,-8.19144492762401,-16.561085058329542,4.9541940757493865,12.394770904930837,-20.462694739063597,-13.275331996124754,19.17326058418262,14.00600898511443,1.2132566280803379,23.31123340111969,-21.80147965794171,-10.614795849680393
6.614853400838563,0,-12.184984910218837,9.794191062659003,15.075417677091393,5.808478031873702,5.784845583328873,-24.934440774861823,-7.6440390884640514,-25.534280553561892,7.768365755380428,11.777106544585571,-19.05979733748972,-12.79267996994151,20.86781967262619,11.375686471318414,1.284871967048037,25.554699556287975,-18.995580958245608,-5.511172051506646
6.377646647303731,0,-13.431875224209287,9.092791804325076,15.362739549055538,5.615043227710724,5.364500219524135,-22.730094129084527,-6.808105582679298,-25.28215950297125,7.468214549767077,9.972727597840379,-17.440893163760094,-9.659599870443277,19.65787978059203,11.479176261598827,1.4424529881555344,24.183278004635117,-18.42679355014153,-4.735189869112574
6.868764133177067,1,-16.26365552490254,10.05658652527554,12.894469652860982,5.317208027945022,6.946759631031777,-25.58084051491599,-8.283788257749498,-26.848835915872403,8.95396872004359,12.569532009274692,-22.475112249184544,-9.876605286663755,21.856685868166306,11.04196976728927,2.570279937733562,23.9218333192102,-18.02016447446796,-8.92386635111246
6.628099714133544,1,-15.587670534286962,8.959446932369383,11.423747360141425,6.196210843955111,5.554971244867246,-24.335123798650454,-9.005715005185314,-23.686699309757216,6.556897531217196,10.61042199531415,-22.19277710715878,-9.787826840219969,20.45199537307812,10.818721311101447,-0.24197105390038476,24.4669081449233,-20.782475518634428,-3.687821693591432
7.420763140773479,1,-15.208244164303162,9.219373607605252,14.642403498200823,6.869059267109269,3.930745396981951,-25.859475146100383,-9.411614704553793,-20.13365167208537,7.446071521092744,10.293690306060244,-18.131957666414497,-10.418869977517089,19.822006912556155,11.371182141333838,1.9741993820619397,23.85081203043515,-22.346514348920888,-8.882067988046863
7.158952162184464,1,-16.650222965166687,9.453552272689134,14.401253338282205,8.621382429565864,6.6285335252632755,-25.68620670772942,-10.184457681590189,-22.42416454197779,8.70932155996845,11.459891565848206,-25.262274512157017,-15.049397485300247,18.097498336894926,10.05805789242371,1.415360792427891,25.71467004455607,-19.222161527811046,-6.979929401555376
7.461812100843363,0,-15.689439199727982,10.867725873259323,17.054119928848124,6.520464623201065,6.446733292368702,-26.54392241544658,-10.101740446315874,-28.25514891213831,10.20646654504052,10.09713146196225,-25.571365284984143,-13.231834245850477,21.141060892241004,12.298210827530946,0.42822337435661517,26.046480219071558,-19.04494118846777,-3.8341738666216107
6.3497131312203345,2,-15.589342397354335,7.645220023843701,8.944693133950642,9.394377537802736,5.0902337698198625,-21.121875517735518,-9.101666513518323,-16.201052798872652,4.085357023363806,12.226156646121474,-21.56525554530911,-13.837007883804763,17.56957631645489,14.491468294826658,2.042182526553649,22.77390954409401,-22.251034093806844,-9.578691624855264
