dataset_dir,algorithm,use_prior,pattern,num_nodes,num_edges,num_samples,seed,equation_type,var_type_tag,shd,normalized_shd,f1_score,precision,recall,pred_edge_count,execution_time,preprocessing_time,postprocessing_time
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradRFCI,False,weak_arrow,5,5,1000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.024172544479370117,0.00013446807861328125,9.632110595703125e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradFGES,False,weak_arrow,5,5,1000,43,non_linear,continuous,2.0,0.92,0.6666666666666665,0.75,0.6,4,0.02517080307006836,0.00013184547424316406,6.413459777832031e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradGFCI,False,weak_arrow,5,5,1000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.024893522262573242,0.00012493133544921875,0.00011229515075683594
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradCPC,False,weak_arrow,5,5,1000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.02515387535095215,0.0001251697540283203,0.00010967254638671875
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradCFCI,False,weak_arrow,5,5,1000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.025307178497314453,0.00012493133544921875,0.00011897087097167969
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradFCI,False,weak_arrow,5,5,1000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.023900985717773438,0.0001232624053955078,8.96453857421875e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradFCIMax,False,weak_arrow,5,5,1000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.023418426513671875,0.00012421607971191406,0.00011038780212402344
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradPC,False,weak_arrow,5,5,1000,43,non_linear,continuous,1.0,0.96,0.7272925615326924,0.6667,0.8,6,0.02441883087158203,0.0001270771026611328,8.821487426757812e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradBossFCI,False,weak_arrow,5,5,1000,43,non_linear,continuous,5.0,0.8,0.0,0.0,0.0,0,0.02604222297668457,0.0001251697540283203,9.441375732421875e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradGraspFCI,False,weak_arrow,5,5,1000,43,non_linear,continuous,5.0,0.8,0.0,0.0,0.0,0,0.025460481643676758,0.00012540817260742188,0.00011849403381347656
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradSpFCI,False,weak_arrow,5,5,1000,43,non_linear,continuous,5.0,0.8,0.0,0.0,0.0,0,0.02569413185119629,0.00012445449829101562,9.012222290039062e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradRFCI,True,weak_arrow,5,5,1000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.025121450424194336,0.0001201629638671875,0.00010180473327636719
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradFGES,True,weak_arrow,5,5,1000,43,non_linear,continuous,1.0,0.96,0.888888888888889,1.0,0.8,4,0.025482654571533203,0.00012540817260742188,7.319450378417969e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradGFCI,True,weak_arrow,5,5,1000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.027171850204467773,0.00012373924255371094,0.00012230873107910156
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradCPC,True,weak_arrow,5,5,1000,43,non_linear,continuous,1.0,0.96,0.888888888888889,1.0,0.8,4,0.025123119354248047,0.00012493133544921875,0.00011277198791503906
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradCFCI,True,weak_arrow,5,5,1000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.02527475357055664,0.00012493133544921875,0.00011897087097167969
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradFCI,True,weak_arrow,5,5,1000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.02362966537475586,0.0001239776611328125,9.608268737792969e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradFCIMax,True,weak_arrow,5,5,1000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.0237271785736084,0.00012373924255371094,0.00011706352233886719
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradPC,True,weak_arrow,5,5,1000,43,non_linear,continuous,1.0,0.96,0.888888888888889,1.0,0.8,4,0.02529740333557129,0.00012826919555664062,8.130073547363281e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradBossFCI,True,weak_arrow,5,5,1000,43,non_linear,continuous,3.0,0.88,0.5714285714285715,1.0,0.4,2,0.02611994743347168,0.00012254714965820312,8.511543273925781e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradGraspFCI,True,weak_arrow,5,5,1000,43,non_linear,continuous,3.0,0.88,0.5714285714285715,1.0,0.4,2,0.025577783584594727,0.00012230873107910156,0.00010395050048828125
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0043,TetradSpFCI,True,weak_arrow,5,5,1000,43,non_linear,continuous,3.0,0.88,0.5714285714285715,1.0,0.4,2,0.0250551700592041,0.0001227855682373047,8.916854858398438e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradRFCI,False,weak_arrow,5,5,1000,44,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.023493289947509766,0.00012111663818359375,0.00010943412780761719
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradFGES,False,weak_arrow,5,5,1000,44,non_linear,continuous,1.0,0.96,0.888888888888889,1.0,0.8,4,0.02577829360961914,0.00012230873107910156,6.771087646484375e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradGFCI,False,weak_arrow,5,5,1000,44,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.02687978744506836,0.00012183189392089844,0.00010609626770019531
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradCPC,False,weak_arrow,5,5,1000,44,non_linear,continuous,1.0,0.96,0.7272925615326924,0.6667,0.8,6,0.025171518325805664,0.0001239776611328125,0.00010275840759277344
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradCFCI,False,weak_arrow,5,5,1000,44,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.025032520294189453,0.00012612342834472656,9.036064147949219e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradFCI,False,weak_arrow,5,5,1000,44,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.02502274513244629,0.00014352798461914062,7.05718994140625e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradFCIMax,False,weak_arrow,5,5,1000,44,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.024610280990600586,0.00012230873107910156,9.34600830078125e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradPC,False,weak_arrow,5,5,1000,44,non_linear,continuous,1.0,0.96,0.7272925615326924,0.6667,0.8,6,0.024631738662719727,0.00012564659118652344,0.00011181831359863281
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradBossFCI,False,weak_arrow,5,5,1000,44,non_linear,continuous,5.0,0.8,0.0,0.0,0.0,0,0.025025367736816406,0.00015091896057128906,0.00011491775512695312
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradGraspFCI,False,weak_arrow,5,5,1000,44,non_linear,continuous,5.0,0.8,0.0,0.0,0.0,0,0.02538132667541504,0.000125885009765625,0.00011515617370605469
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradSpFCI,False,weak_arrow,5,5,1000,44,non_linear,continuous,5.0,0.8,0.0,0.0,0.0,0,0.025037288665771484,0.00012683868408203125,0.00011730194091796875
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradRFCI,True,weak_arrow,5,5,1000,44,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.02395009994506836,0.00011873245239257812,0.00011539459228515625
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradFGES,True,weak_arrow,5,5,1000,44,non_linear,continuous,1.0,0.96,0.888888888888889,1.0,0.8,4,0.025330066680908203,0.00012946128845214844,7.605552673339844e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradGFCI,True,weak_arrow,5,5,1000,44,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.02682948112487793,0.00012540817260742188,0.00011587142944335938
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradCPC,True,weak_arrow,5,5,1000,44,non_linear,continuous,1.0,0.96,0.888888888888889,1.0,0.8,4,0.024981260299682617,0.00012540817260742188,0.00011587142944335938
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradCFCI,True,weak_arrow,5,5,1000,44,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.02506113052368164,0.00012636184692382812,0.00011491775512695312
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradFCI,True,weak_arrow,5,5,1000,44,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.02473306655883789,0.00014519691467285156,0.00011324882507324219
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradFCIMax,True,weak_arrow,5,5,1000,44,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.025301218032836914,0.00012540817260742188,0.00011658668518066406
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradPC,True,weak_arrow,5,5,1000,44,non_linear,continuous,1.0,0.96,0.888888888888889,1.0,0.8,4,0.024736642837524414,0.00013566017150878906,0.00010752677917480469
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradBossFCI,True,weak_arrow,5,5,1000,44,non_linear,continuous,3.0,0.88,0.5714285714285715,1.0,0.4,2,0.025716066360473633,0.0001251697540283203,0.00011682510375976562
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradGraspFCI,True,weak_arrow,5,5,1000,44,non_linear,continuous,3.0,0.88,0.5714285714285715,1.0,0.4,2,0.025053024291992188,0.000125885009765625,0.00011777877807617188
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_1000_0044,TetradSpFCI,True,weak_arrow,5,5,1000,44,non_linear,continuous,3.0,0.88,0.5714285714285715,1.0,0.4,2,0.02501392364501953,0.0001251697540283203,0.00011491775512695312
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradRFCI,False,weak_arrow,5,5,2000,42,non_linear,continuous,0.0,1.0,0.6666666666666666,0.5,1.0,10,0.04509234428405762,0.0001385211944580078,0.00011324882507324219
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradFGES,False,weak_arrow,5,5,2000,42,non_linear,continuous,2.0,0.92,0.6,0.6,0.6,5,0.04735517501831055,0.00013399124145507812,9.489059448242188e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradGFCI,False,weak_arrow,5,5,2000,42,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.04648280143737793,0.00012874603271484375,0.00011610984802246094
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradCPC,False,weak_arrow,5,5,2000,42,non_linear,continuous,0.0,1.0,0.6666666666666666,0.5,1.0,10,0.04438328742980957,0.00012445449829101562,0.00013589859008789062
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradCFCI,False,weak_arrow,5,5,2000,42,non_linear,continuous,0.0,1.0,0.6666666666666666,0.5,1.0,10,0.04274344444274902,0.0001266002655029297,0.00014448165893554688
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradFCI,False,weak_arrow,5,5,2000,42,non_linear,continuous,0.0,1.0,0.6666666666666666,0.5,1.0,10,0.043117523193359375,0.00014519691467285156,0.000118255615234375
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradFCIMax,False,weak_arrow,5,5,2000,42,non_linear,continuous,0.0,1.0,0.6666666666666666,0.5,1.0,10,0.04254269599914551,0.0001533031463623047,0.00012063980102539062
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradPC,False,weak_arrow,5,5,2000,42,non_linear,continuous,3.0,0.88,0.363616528024001,0.3333,0.4,6,0.044899702072143555,0.0001277923583984375,0.00011301040649414062
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradBossFCI,False,weak_arrow,5,5,2000,42,non_linear,continuous,5.0,0.8,0.0,0.0,0.0,0,0.04469656944274902,0.000125885009765625,0.000118255615234375
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradGraspFCI,False,weak_arrow,5,5,2000,42,non_linear,continuous,5.0,0.8,0.0,0.0,0.0,0,0.04318594932556152,0.00013446807861328125,0.00011396408081054688
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradSpFCI,False,weak_arrow,5,5,2000,42,non_linear,continuous,5.0,0.8,0.0,0.0,0.0,0,0.04274892807006836,0.00013494491577148438,0.0001125335693359375
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradRFCI,True,weak_arrow,5,5,2000,42,non_linear,continuous,0.0,1.0,0.6666666666666666,0.5,1.0,10,0.043225765228271484,0.000141143798828125,0.00011181831359863281
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradFGES,True,weak_arrow,5,5,2000,42,non_linear,continuous,0.0,1.0,1.0,1.0,1.0,5,0.04422283172607422,0.00013899803161621094,7.462501525878906e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradGFCI,True,weak_arrow,5,5,2000,42,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.04726839065551758,0.00012421607971191406,0.00011491775512695312
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradCPC,True,weak_arrow,5,5,2000,42,non_linear,continuous,0.0,1.0,1.0,1.0,1.0,5,0.04353475570678711,0.0001227855682373047,0.0001125335693359375
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradCFCI,True,weak_arrow,5,5,2000,42,non_linear,continuous,0.0,1.0,0.6666666666666666,0.5,1.0,10,0.043309688568115234,0.00012493133544921875,0.00013494491577148438
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradFCI,True,weak_arrow,5,5,2000,42,non_linear,continuous,0.0,1.0,0.6666666666666666,0.5,1.0,10,0.0430142879486084,0.00012421607971191406,0.00010967254638671875
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradFCIMax,True,weak_arrow,5,5,2000,42,non_linear,continuous,0.0,1.0,0.6666666666666666,0.5,1.0,10,0.0430150032043457,0.00012445449829101562,0.00010967254638671875
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradPC,True,weak_arrow,5,5,2000,42,non_linear,continuous,0.0,1.0,1.0,1.0,1.0,5,0.042350053787231445,0.00012540817260742188,0.00013589859008789062
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradBossFCI,True,weak_arrow,5,5,2000,42,non_linear,continuous,2.0,0.92,0.7499999999999999,1.0,0.6,3,0.04365205764770508,0.0001246929168701172,0.00011444091796875
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradGraspFCI,True,weak_arrow,5,5,2000,42,non_linear,continuous,2.0,0.92,0.7499999999999999,1.0,0.6,3,0.043299198150634766,0.00012445449829101562,0.00010132789611816406
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0042,TetradSpFCI,True,weak_arrow,5,5,2000,42,non_linear,continuous,2.0,0.92,0.7499999999999999,1.0,0.6,3,0.043193817138671875,0.00012445449829101562,0.00012755393981933594
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradRFCI,False,weak_arrow,5,5,2000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.04293179512023926,0.00012111663818359375,0.00012254714965820312
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradFGES,False,weak_arrow,5,5,2000,43,non_linear,continuous,1.0,0.96,0.888888888888889,1.0,0.8,4,0.044908761978149414,0.0001246929168701172,7.295608520507812e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradGFCI,False,weak_arrow,5,5,2000,43,non_linear,continuous,2.0,0.92,0.5454545454545454,0.5,0.6,6,0.044107913970947266,0.0001246929168701172,0.00012063980102539062
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradCPC,False,weak_arrow,5,5,2000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.04246926307678223,0.00012421607971191406,0.00011301040649414062
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradCFCI,False,weak_arrow,5,5,2000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.04278206825256348,0.0001251697540283203,0.00010943412780761719
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradFCI,False,weak_arrow,5,5,2000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.042305707931518555,0.00012445449829101562,0.00010752677917480469
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradFCIMax,False,weak_arrow,5,5,2000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.042633056640625,0.00012421607971191406,0.00010061264038085938
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradPC,False,weak_arrow,5,5,2000,43,non_linear,continuous,1.0,0.96,0.7272925615326924,0.6667,0.8,6,0.04469609260559082,0.00012540817260742188,0.00010180473327636719
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradBossFCI,False,weak_arrow,5,5,2000,43,non_linear,continuous,5.0,0.8,0.0,0.0,0.0,0,0.043305158615112305,0.00012612342834472656,0.00010800361633300781
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradGraspFCI,False,weak_arrow,5,5,2000,43,non_linear,continuous,5.0,0.8,0.0,0.0,0.0,0,0.04389023780822754,0.00012755393981933594,0.0001068115234375
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradSpFCI,False,weak_arrow,5,5,2000,43,non_linear,continuous,5.0,0.8,0.0,0.0,0.0,0,0.04280424118041992,0.00013446807861328125,0.00014066696166992188
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradRFCI,True,weak_arrow,5,5,2000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.0431973934173584,0.00012063980102539062,0.00011110305786132812
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradFGES,True,weak_arrow,5,5,2000,43,non_linear,continuous,1.0,0.96,0.888888888888889,1.0,0.8,4,0.0439763069152832,0.00012683868408203125,7.581710815429688e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradGFCI,True,weak_arrow,5,5,2000,43,non_linear,continuous,2.0,0.92,0.5454545454545454,0.5,0.6,6,0.045987844467163086,0.0001270771026611328,0.00011467933654785156
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradCPC,True,weak_arrow,5,5,2000,43,non_linear,continuous,1.0,0.96,0.888888888888889,1.0,0.8,4,0.04592251777648926,0.0001354217529296875,0.00012230873107910156
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradCFCI,True,weak_arrow,5,5,2000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.04555487632751465,0.00012636184692382812,0.00011801719665527344
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradFCI,True,weak_arrow,5,5,2000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.045606374740600586,0.0001239776611328125,0.00011324882507324219
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradFCIMax,True,weak_arrow,5,5,2000,43,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.045464277267456055,0.00012564659118652344,0.0001270771026611328
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradPC,True,weak_arrow,5,5,2000,43,non_linear,continuous,1.0,0.96,0.888888888888889,1.0,0.8,4,0.0453028678894043,0.00012445449829101562,0.00014162063598632812
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradBossFCI,True,weak_arrow,5,5,2000,43,non_linear,continuous,3.0,0.88,0.5714285714285715,1.0,0.4,2,0.0462338924407959,0.0001232624053955078,0.00011801719665527344
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradGraspFCI,True,weak_arrow,5,5,2000,43,non_linear,continuous,3.0,0.88,0.5714285714285715,1.0,0.4,2,0.04557538032531738,0.0001468658447265625,0.00011372566223144531
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0043,TetradSpFCI,True,weak_arrow,5,5,2000,43,non_linear,continuous,3.0,0.88,0.5714285714285715,1.0,0.4,2,0.045446157455444336,0.0001251697540283203,0.00010943412780761719
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0044,TetradRFCI,False,weak_arrow,5,5,2000,44,non_linear,continuous,2.0,0.92,0.5333333333333333,0.4,0.8,10,0.04502606391906738,0.0001232624053955078,0.00011467933654785156
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0044,TetradFGES,False,weak_arrow,5,5,2000,44,non_linear,continuous,3.0,0.88,0.7272925615326924,0.6667,0.8,6,0.04733753204345703,0.00012612342834472656,8.58306884765625e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0044,TetradGFCI,False,weak_arrow,5,5,2000,44,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.04635000228881836,0.00012373924255371094,0.0001392364501953125
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0044,TetradCPC,False,weak_arrow,5,5,2000,44,non_linear,continuous,4.0,0.84,0.4000000000000001,0.4,0.4,5,0.042647600173950195,0.0001246929168701172,0.0003905296325683594
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0044,TetradCFCI,False,weak_arrow,5,5,2000,44,non_linear,continuous,2.0,0.92,0.5333333333333333,0.4,0.8,10,0.043521881103515625,0.0001246929168701172,0.00011229515075683594
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0044,TetradFCI,False,weak_arrow,5,5,2000,44,non_linear,continuous,2.0,0.92,0.5333333333333333,0.4,0.8,10,0.04297327995300293,0.00013589859008789062,0.00011277198791503906
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0044,TetradFCIMax,False,weak_arrow,5,5,2000,44,non_linear,continuous,2.0,0.92,0.5333333333333333,0.4,0.8,10,0.0429990291595459,0.000125885009765625,0.0001361370086669922
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0044,TetradPC,False,weak_arrow,5,5,2000,44,non_linear,continuous,2.0,0.92,0.6666472218171212,0.5714,0.8,7,0.045032501220703125,0.000125885009765625,0.00011801719665527344
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0044,TetradBossFCI,False,weak_arrow,5,5,2000,44,non_linear,continuous,5.0,0.8,0.0,0.0,0.0,0,0.046157121658325195,0.00012564659118652344,0.0001323223114013672
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0044,TetradGraspFCI,False,weak_arrow,5,5,2000,44,non_linear,continuous,5.0,0.8,0.0,0.0,0.0,0,0.0460658073425293,0.00012493133544921875,0.0001163482666015625
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0044,TetradSpFCI,False,weak_arrow,5,5,2000,44,non_linear,continuous,5.0,0.8,0.0,0.0,0.0,0,0.04632401466369629,0.00012636184692382812,0.00011467933654785156
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0044,TetradRFCI,True,weak_arrow,5,5,2000,44,non_linear,continuous,2.0,0.92,0.5333333333333333,0.4,0.8,10,0.0459742546081543,0.00015687942504882812,0.00011134147644042969
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0044,TetradFGES,True,weak_arrow,5,5,2000,44,non_linear,continuous,2.0,0.92,0.8000000000000002,0.8,0.8,5,0.0473177433013916,0.00013327598571777344,7.486343383789062e-05
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0044,TetradGFCI,True,weak_arrow,5,5,2000,44,non_linear,continuous,1.0,0.96,0.6153846153846154,0.5,0.8,8,0.0468907356262207,0.00012350082397460938,0.00011229515075683594
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0044,TetradCPC,True,weak_arrow,5,5,2000,44,non_linear,continuous,2.0,0.92,0.8000000000000002,0.8,0.8,5,0.0446627140045166,0.00012421607971191406,0.00011539459228515625
csuite_grid_datasets/csuite_weak_arrow_5n_p2_non_linear_continuous_2000_0044,TetradCFCI,True,weak_arrow,5,5,2000,44,non_linear,continuous,2.0,0.92,0.5333333333333333,0.4,0.8,10,0.04324150085449219,0.00012373924255371094,0.0001049041748046875
