a,c,b,d,e,f,g,h,j,i,l,k,m
1,3,4,2.776965653917644,-9.046613658398625,1.2163858891934307,8.84779162002558,-5.350794274032051,-6.35597255909779,21.43655669797216,8.688525516371602,-5.743179406723601,8.282819751595893
0,0,2,3.3393448012363036,-6.758622656271204,-6.3921365262689385,12.98624788817141,7.8347029519826075,-4.898022004878181,8.396837578287904,-1.0520266270816019,-20.898949913849243,7.270349105693783
1,2,1,0.7250553101508646,-0.8286890834330654,1.4134478490118751,-2.4232833801487397,-7.092266584056275,4.751943988575062,8.359529991310373,19.59619840414779,11.811313262716984,2.220156654395485
1,2,3,2.013052318434178,-3.8670108455008556,1.2202505746437966,1.678535121682525,-6.249238126264124,2.520696091448791,14.159714375482473,17.13510050892367,9.811724386013248,3.513337637708972
0,1,4,1.1363993107417876,-5.361926099210047,0.09727193436475814,5.282843819200489,-5.012630406426565,2.633978390177491,14.20313693751227,11.874766573422331,0.9380247080411336,1.5804812130446475
1,3,4,1.2633553161145552,-5.61922303878665,-0.159843755711627,8.937258726107876,-5.277900631073503,-5.226714806306229,16.763099638340417,7.611203442674009,-11.165595447023776,6.887784651658705
1,0,1,1.840250550881135,-3.274046023839175,-3.8260366284365803,4.870454936842062,4.949723388061781,-0.943952062515372,5.397701473912728,2.269646430929758,-9.136449163891802,4.98052774655831
0,0,3,3.7800703091360512,-9.28005756944619,-3.368108571143029,11.373333546524794,1.351109581217456,-3.3089254512560866,15.570942436381262,4.825185330689878,-14.69211338367133,3.8776551064506157
0,1,2,1.583698150342963,-4.6345767721243,-2.517878222005096,7.4029852454451,-0.11857779617834407,-1.8103042505120677,10.356916955282886,10.035834755505139,-12.501178172901499,3.8957391756276665
1,0,2,2.4919708718955778,-3.498433179781811,-4.777982735063849,5.094045939016642,5.493612202696559,-1.0940821472260829,3.4260779477851235,-2.327857486575572,-5.934964237894446,5.17515391151182
1,1,1,2.963618571856377,-2.8964101403326143,-1.9841824265700907,4.212524264050408,1.6316151806789239,0.0016492923358156775,7.2611731535384685,8.538058712189947,-3.5319611335662078,4.730429410755418
0,1,0,-1.4906154097954114,5.783828313825614,0.9953110111592948,-8.179101193886858,-5.367194536905798,10.876474755150047,-7.2021661969426365,1.8499627921773676,23.25508808909084,-2.1394278277964007
1,3,1,-1.58410259486529,2.3274859296642414,5.986843095820477,-8.872191030690928,-16.22277388672891,8.51668942826449,7.147319364714857,26.69932618856369,26.48662041955166,-1.0964906783979902
0,1,2,2.015838655219774,-5.261450398398031,-2.2950570555361205,8.324361394485798,1.600795637195227,-1.3601063329683154,10.634564619634547,9.734424893708871,-10.073383176623627,2.811044649872022
1,3,4,1.3004684481173678,-5.294068021567869,3.3109079933290277,2.504153491303242,-10.77654001960124,2.4019597048274983,17.784807654939215,16.334357472428007,12.87266764000486,2.9990932256385334
1,3,4,1.4904463002607604,-5.105206259738389,2.9512888903520604,2.4447641309872643,-8.43114447163067,-0.4856146611409813,18.947453781266955,14.424361448554297,8.178610219302955,4.915056503943834
0,3,0,-1.9863961033185489,8.095090914365963,4.148578895533783,-11.542139010214846,-14.825518212509092,12.740871971858493,-4.624869349415613,8.201728147304422,28.71498908346112,0.5036863303443616
1,0,3,2.9567662891496336,-9.255489334036305,-0.5024746933618922,7.018825853651252,0.22774233984292347,-2.466568826436609,15.749895489013666,9.845836174006598,-7.4446626501164195,0.5034131238226996
1,3,0,2.1635094104013417,0.3121406504025291,-0.016271744498676632,-1.9125221269552855,-6.287372992142288,4.269491783092322,6.202830087911767,17.970570427964695,14.160874742740852,5.758500961659483
1,2,3,2.464199619795863,-5.356118110555746,-1.8955767893617843,6.237630054921225,-1.6370941695022838,-2.5936683282181328,13.705895038120085,9.903883313047125,-4.08135583904074,6.001355914806552
0,3,1,-0.22029345485718801,0.3215838495149774,2.102869417530395,-0.18826467704173622,-9.771672139717603,2.5645551856635467,8.684713834258032,18.573517973214805,6.794356923987682,4.473160176808778
0,1,2,0.7809460898950625,-2.1001790944874967,0.285965703149081,1.382344755771495,-3.8497119923918293,5.474377523009876,6.241548499710597,8.742873490918374,7.217999837707139,0.03510610066278859
0,3,3,-0.24457285186939393,-1.4632636538827168,4.212657070634604,-2.152402263460257,-12.950807213048359,5.310893028476553,11.710619321959731,24.566312248554375,16.991115791290117,-0.31572485583247
0,2,2,-1.5791978892000176,1.9944156790372964,2.8884800829289246,-4.866313557665843,-9.048249702820007,10.116954885809916,6.377370586968389,19.91094825615354,23.444119516742447,-1.442229570927022
0,0,4,2.6876404209211606,-11.289285400431655,-1.9108757398922853,12.480551509376582,0.7790598445571265,-4.6158845398571575,18.088130352196764,7.099349490976729,-15.134295383895468,0.061361208195366834
1,1,2,2.885483108481854,-5.773003212086611,-1.5230791212385708,6.004888171950495,0.09878149862639551,-2.2836337933923136,12.135358692907227,10.21983939009799,-5.142229896775994,4.404228126450661
1,0,4,1.6743806728293849,-7.600959221163034,2.2351283017368857,3.5838583715453054,-4.696413751415724,0.19215059581050808,15.397342923785963,14.572751953244639,1.9577577727439925,0.2192517173682842
1,3,3,0.30858310769318376,-2.49426450516469,2.821067744057963,-0.657336372554842,-9.667042237295249,2.155919214785282,12.984105893980217,20.696364358687045,11.063908580077035,2.5175101014712657
0,1,1,-0.20746463223342204,0.9737409736280874,-0.6490247375959686,-0.20583410972112948,-3.368117930151065,6.3933576836012875,4.293771399072022,9.763578849998588,8.15595425728371,-1.2058658285063717
0,0,3,1.1946488051912367,-5.357540538429956,-1.9666808876757729,6.054483359217479,1.207320736491399,0.9460796050124247,10.101448690328628,10.122388350713251,-6.606813447269649,-0.9280125152904671
1,2,2,1.4234816268219002,-2.6892687618217415,-0.01886161132121561,1.3787455465917722,-3.590861071241248,1.38139915189704,9.3318131989121,15.535744318349826,3.347101570981779,2.637388202914556
0,1,2,-0.8644021549884742,1.2624464192993103,0.5414982456703759,-0.8854997893214479,-2.5347979308676445,6.482273230960073,3.323385538753624,9.372590346843353,9.287464714462637,-3.563717691206566
1,0,0,2.784270438357064,-2.0225854387486697,-7.282811414990061,7.401579212969223,10.396918954941066,-2.4684971005566996,-0.6347623252051202,-11.423143831366119,-14.252813972235776,12.688104263716987
1,3,0,0.9138550699336819,1.812827597849381,0.3150419790690481,-4.054429976551074,-5.4980683349698,5.058348705060676,3.5876503634469135,14.514868451085329,16.627484136403584,5.942425403057817
0,3,2,-0.3711025880369126,0.4592056190797935,2.895190657071213,-3.016017102190946,-7.517824637921748,7.22112945770043,8.39277268566608,21.38024324236377,19.50765934126471,0.5659935663047133
0,2,0,-2.470708509984542,5.712238136777457,2.741062983372602,-8.499425093031391,-9.554194577491304,9.16155495434132,-0.9390423533430722,11.759347852175049,23.215292766905776,-2.634126404260028
0,2,4,0.09358137399761046,-3.9486039047493118,4.2453030736724315,2.30462248547826,-10.58646714127497,2.4782052633082747,15.363514161122088,20.463633296955095,8.965366335661953,-1.8765393090824178
0,1,4,2.992901934102697,-9.76799952048473,-2.5967578756868854,10.821683219941423,2.174633147961884,-3.920689392416892,20.752660264763566,4.737828837228202,-13.22285807117393,3.847494486305208
0,2,3,-1.9579942807285724,1.1253434034871352,5.792641105396851,-6.013487595647263,-15.135019964459971,10.728681741829812,7.6093728935624485,23.879519853922446,27.007288621894254,-5.03240968433947
1,2,3,1.2924765878064806,-3.336949252823006,1.5748779556789605,-0.4132828218646485,-6.9464646992831245,4.137407686288344,9.714698700196138,18.11339731186197,13.464558128334948,0.0737992466755455
1,0,2,1.529999221532741,-5.2109141521612,-0.6302916080372513,2.3835274859428686,-1.5522146476316396,2.0896898155564005,10.805011369148549,15.21745741743595,-0.5131249317096771,1.6265498996305825
1,0,0,2.9745703015848366,-4.028823303664124,-4.5054111652693605,4.8778612933717955,5.444153737434136,-1.7422205069650722,5.2772727539017446,3.367304214044779,-11.545761281707684,6.831125969016739
1,1,1,1.0948860478565385,-0.1241444593825537,0.7468930253829746,-3.2940570738276986,-4.96989812583349,5.908946511899507,4.142965599891351,12.983560978135433,15.342670064040492,0.7767716262142073
1,1,2,2.4439540207356116,-4.672915471830548,-1.7811567386900986,4.0834526870395,0.0066126654406563345,-0.40970075538208384,10.247676359369892,12.593479212417126,-3.398621286136604,3.81926165013774
0,0,4,2.9954604191690932,-9.811787998737362,-3.007569274556253,12.444411726730372,4.270019615911845,-1.87365978437054,16.40657262045583,5.0938857550696035,-11.729694514289312,2.7154070581785916
0,0,1,3.45622583973002,-5.619646811494581,-5.7578209835746845,9.607382533433139,7.6432812221067765,-4.4702399739052865,7.318321323197525,-0.4521874408185762,-19.560123126495615,7.158554077767017
1,3,2,0.4970580563246295,-0.1354390854546632,2.3608038435814462,-4.013308121901629,-9.39092154582448,5.766303364787286,9.782736619635871,25.417713840337623,18.983580792826938,2.4801686261308067
0,1,1,1.3260443696226114,-0.24445969124090217,-1.8682193548507526,2.47473360898484,-1.5192562956462763,3.2392303021715754,2.7032351307166502,3.979205619841617,3.4298628412578216,3.3865227300381995
0,2,0,-1.475055479127436,6.354830492007089,4.084713362184818,-9.944902546224565,-11.194247500498099,14.796138315714431,-3.579880277046106,11.923627942522787,26.5090164891867,-1.8181792869053937
1,2,0,2.020413563293744,-0.2069604654345104,-1.9487717950737458,1.344132744050669,-0.8042649843867035,0.6120802103783778,6.991429062465109,10.915123128323941,0.4002003138363292,6.178678912068629
1,2,1,0.3394911519286352,-0.9585887265280872,1.737572191672446,-3.964499609796662,-9.089916648667577,6.324794702483637,8.411888760698657,21.325369393729503,16.57682494846944,1.0093395056976675
1,2,0,0.26924583591225437,3.9226710784724377,2.0135272389514096,-7.395863036451346,-8.643526416296648,10.566903130834907,0.06386225506510569,11.539825662658437,25.40776131725161,-0.23132123832488904
1,1,0,1.4777522051507892,2.026107263100696,-0.6738222842153165,-3.0830977952935554,-2.5876015020916836,6.289148034695057,-2.39105977547746,3.0525220505786415,14.969723353359774,4.2943821103816715
0,3,1,-1.9528843453398497,5.691163703235515,4.076225657741756,-9.79553377505467,-12.243615550231375,12.532252741675222,0.6945549420020225,16.580745021145788,27.58936879378621,-1.9496531239875687
1,1,1,1.998770028928938,-2.877465378571727,-4.261679043168585,5.250747271031217,4.599503652020246,-1.5084549750225662,4.617163980362841,1.8300400502406395,-8.857001192962395,5.31367730618678
1,3,2,1.6674662729250105,-2.197620909409511,1.5389246992827021,0.12997271905566327,-7.498109545252699,1.546581884329338,11.125733723432898,18.744639788729803,10.743983935497225,5.169404737376353
1,1,0,1.7929338234972916,1.1070368403712392,-4.471652273284288,3.17299767990884,4.2616502586089515,2.1811867406462615,-0.6051698200731663,-5.323078608744233,1.0617548061953919,10.864768283198318
1,0,1,0.8511024358212749,1.382364936395429,0.2969048451496594,-2.6159894816748865,-2.9410450302037785,8.02057821195308,-0.46484355929460974,3.7175811565815025,16.194482238366245,3.1376599739529505
1,3,2,0.5761907056703401,-1.8159674732644597,2.7085687903114883,-3.075423037808409,-10.461584340853799,4.510616883012709,13.024630777601228,24.635296670137613,16.514722647842817,2.258601151258714
0,0,4,3.172028902979491,-10.520945742817837,-2.749446155269503,14.813306699629834,2.492816226706121,-4.234901776201063,15.420619090867099,3.376323656310989,-14.319961370045043,2.1145124545595757
0,3,3,-1.727988765965908,1.635812166903112,4.169793246511561,-5.053983229128105,-12.423945267151645,8.358860680719946,9.63294556569763,24.312663993053818,21.67697584709429,-3.1061671339122485
0,0,4,1.3552339861822862,-7.021354084104489,-2.7762827140934316,10.619542150647156,2.763950055376507,0.47365674021358295,11.44935270289638,2.8828085015220477,-10.06673015289909,1.9263516625254853
0,0,1,2.49654360408152,-4.5762097812755655,-4.529441225532144,8.787823054420498,2.839055991028299,-2.8327730250340557,8.983719891676344,5.525610514405616,-17.777494386693732,4.752131781862725
0,2,2,0.8200954341972866,-1.5369526335024946,-0.053536093490370106,1.162897094354678,-4.995355477848323,2.526303482173265,9.778167688917348,17.047368576225068,4.969612261088579,0.6173786597025605
0,3,2,0.2919715821267537,-0.2281280665491876,1.112618674686647,0.9547314187498153,-7.511646718515686,4.45303693022396,9.628077366300761,17.15853083776141,9.909166435868901,2.774159978968402
1,1,4,4.439494807623312,-11.86994291316226,-3.2062365018636396,11.993451137821213,2.7109826011879403,-4.711821762859049,16.764368743639494,2.9116909544189724,-11.956421422549136,4.7603343317142235
1,0,4,3.7185527785062025,-10.672253490776033,-0.4113524700913609,8.725044771134716,-0.8894777997372325,-2.4480145993534483,17.661855806587425,5.28214844045783,-4.606614494269163,3.93046079243837
1,0,4,3.9078880104331795,-11.485667680152456,-2.607438787133061,10.861003743969656,3.516339757445469,-4.083573794655542,15.571055092705723,3.0096066815922455,-10.696031353588102,3.679770088134787
1,3,3,3.680745527218326,-6.836640647460378,-0.06673767697015354,7.982428672765764,-5.718524069822864,-5.4700544267421085,18.130174251528675,10.846252068109614,-5.40995573644094,7.963218462751819
1,2,2,1.1561954419095093,-3.077158115892508,1.6868252272991386,0.1563691740332093,-8.625044707787117,2.2055136367089334,11.966293302746363,19.872890339022938,9.025467213082468,1.0042608513609697
1,0,2,1.9121172363815049,-4.5217682711590435,-0.5083808147180984,2.086321569812689,-1.602531207008378,1.0376546169182979,6.89726631450755,10.507593022804222,1.2497060830857598,-0.7397070259475262
0,1,4,2.187796398247133,-8.331414111369899,-1.6811086664642594,11.500492780843759,0.7147547918324602,-3.4689949634374173,18.0016826272441,5.013856545249013,-12.179723862492704,3.13011485857607
1,1,1,2.208991029388895,-1.490960094317452,-4.225258838525857,4.519459549836445,5.301871902436289,0.3840678183802712,2.513086804708066,-3.3179732722401543,-3.878200934729406,8.815657337181758
0,0,1,1.093284608053792,-2.4724869263497484,-3.02825173820078,4.953418444084033,2.9380944933897157,3.0043716444437685,4.055430617142522,1.6899524850904457,-6.231976516492532,3.9055885031689623
0,3,4,-0.6123970195548476,-4.276354025153359,4.9929675671777405,0.17477181539189057,-14.85309448507606,3.657967725516098,17.4490763675453,20.938304318126786,13.601705146186003,1.1289170640223574
1,2,1,3.409844422090078,-6.323153134834156,-3.9194841418202815,7.748628810139325,1.908949012247683,-8.124125038400368,13.900059647040859,9.452649923693114,-19.82478236091419,9.108712667210233
1,0,1,2.766843470388023,-3.5346177173335303,-4.012278374328681,4.192531758768935,4.540867117642518,0.28347577852390243,3.767100324597818,1.9505040732032723,-5.914612864422171,6.218125973144746
0,2,2,-0.18228538140207562,-1.29566069212487,0.6816069371465721,0.4948300745488825,-5.65397979724874,6.593597495898565,6.9365802064985385,14.709089746557472,12.165665028418474,1.9827386585984026
0,1,1,1.8659303022795988,-2.517246745052806,-1.5216138683255116,4.161101339175542,-0.8515943988532658,1.541749768096211,7.353805092440474,10.102505156764236,-1.8852691890996605,3.1555879283669803
0,0,4,2.3208548484386657,-8.126534891844729,-1.8165312239231812,10.545645772666719,0.2883928852517199,-2.9974357966615273,15.342177956203349,6.006666714463208,-13.162002302347156,1.1766809118664685
0,1,4,1.507118553682169,-7.779142560800285,0.10664583102574443,7.744446110047025,-2.997200069751053,-0.8970661642989892,17.270726750209313,9.416064245987126,-5.895599615004749,1.5154991041254346
0,0,1,2.1822728719144933,-2.6713409605452885,-3.731757978840174,6.621408229221561,3.7774692392352494,-0.8438023593901596,2.7156990444294804,-1.6646640097277583,-9.906283115782163,7.037819597507268
1,0,2,1.41811773176831,-3.359406292981631,-1.3384328997100772,3.4945739680537002,0.9773610461834614,0.6133492753295922,6.317099278403544,9.07002653762461,-1.4326794047535358,1.1068294327586448
1,3,4,1.5926272039171723,-5.826835835836958,2.6438044690826352,3.594758521639619,-9.712538414857173,-0.8269400864311828,17.414562065737094,12.940270286547232,5.318294246032561,2.236673576442012
1,2,3,3.5529548077317523,-7.823601942337192,-3.0137917632794524,9.363032770856792,0.9649981152181291,-5.508583205038032,15.337368300040005,5.248488877207764,-12.525172284287692,7.391344936358857
1,0,1,2.9061776621973108,-4.5058681582638505,-6.216028929204828,9.687669074165052,5.348543723889973,-6.002834709139247,5.162910078471249,-2.5115298601516542,-21.44366553541343,8.935770732112278
1,3,2,0.32378789621653525,-0.6617563297037197,3.0400159546040406,-2.8936369601545486,-10.955761191423573,3.5785096727012426,11.25563761816831,21.937246885295906,12.399798508865615,3.3518041141630754
1,2,3,1.132894719571758,-2.971480255921517,1.8592665960674004,0.43783364172406636,-7.482040769608446,3.3035209548189024,11.251777017360348,17.439647762122146,10.678178282750473,1.3236094893923207
0,3,3,-0.26033997334510944,-1.315821376925059,4.24113713137508,-1.872281159744854,-13.51731776944497,5.148744556223052,11.843394258278867,23.056043183320313,15.757314552001063,1.3717031626172083
0,2,0,-0.24396267804778105,2.2948518823934405,1.710443938568783,-5.2338027504722655,-8.128400842800973,8.154172497152567,5.473906796267682,20.23816714077013,17.134908271811153,1.788222239936783
1,1,1,1.392193467241728,-0.26856437584647574,0.5348495655329453,-3.9732773616918977,-4.513261258063795,5.65970227932086,4.430160464926621,12.410531259041898,14.587055739219599,1.2996319917840633
0,2,4,2.006311441074567,-8.895781873138223,-1.3467964963875256,11.976441904067102,-3.893531693574319,-4.051314139014103,21.454833413785423,7.056574140123765,-11.492230653346592,5.719589594492454
0,2,1,-1.453209103208983,5.364693182640906,2.127695618510717,-7.868290942831848,-8.50383257628267,11.092541199987787,-1.733088630639318,10.240291931080751,26.592206075049084,-3.598133653605574
0,2,1,1.142000050412134,0.38275875061154774,-0.6470457741914865,3.61591203303478,-4.811909904970464,3.100673071164973,4.172077355708732,7.183198649842918,2.956643480257253,5.313819056636763
1,0,1,2.060313474857439,-2.026869374579266,-0.3219310523096621,-1.8310596731585251,-1.4765266874386165,3.800562010737635,2.114249760289888,6.416264606414166,10.135126505925362,0.12452450373608326
0,1,0,1.0569477856953724,1.336435262755384,-1.0790582184026514,-2.4049933594777997,-3.8587144723698206,5.261454085809903,2.3672710286060132,10.251602625631486,10.694490355857278,-1.124425393065697
1,0,0,1.0430120897991362,1.154836345028109,-0.980389642822419,-2.9127259584010288,-1.180801173551865,7.246756377467145,-0.6081771751626375,3.1719652330021377,13.047829180196956,1.695233508642457
0,1,1,2.278631066849436,-2.184653036923474,-3.985085138470007,7.360643097654065,2.4792908629267862,0.2016620750209297,4.729811987389828,0.7791763877782212,-6.657353654504043,8.733460281697736
0,0,4,3.675634960171873,-11.556652048966276,-5.332332225794028,15.276801749832536,7.344773379768416,-2.764418866273516,15.310113594715748,5.092386557495349,-15.01935291448333,2.820544040699935
0,0,0,2.3095905257500737,-1.0124053599377372,-4.401422947409363,4.483124998829101,4.23072187032747,1.822301315414528,1.3913472551531623,-0.9435364981170894,-3.6977844148526504,8.09980986616264
0,3,1,-1.9047547757935395,5.8333503196740155,2.89694787411866,-9.416477827374964,-11.31242720260593,12.560622595339657,-1.2993995925068025,11.213678477432442,28.217134446951952,-1.3795909554634327
1,0,0,2.9991210710660527,-2.6602508393125035,-5.057214639762115,3.9373971146161817,4.15745193025319,-1.0640815199635445,2.439255738414586,-0.41513698135460464,-7.941889252353055,9.756271338556108
0,3,2,0.28485508763570877,-1.4103862451058993,1.4992734791844422,0.030649457222226673,-9.705388949762762,2.5911780057914697,10.859712279113904,19.381100619078126,6.776321495892657,2.734155601008169
0,0,1,0.01472875286743247,-0.2604353732998146,0.2524391226370768,-3.3607814775985756,-4.040151512221738,7.096918089721827,5.248755593492445,14.552533046335139,10.076652510447037,-3.6100633851885306
1,3,3,0.9457026162291843,-4.538366376851828,2.3307760604817562,2.126424449219484,-8.744839655344913,-1.1242081746962946,17.589996836355787,15.813965602547665,4.220095703786539,2.590586776650489
1,1,2,2.4045344890332627,-6.424421357030377,-4.221552578328851,6.701534701015524,3.363560026847085,-2.586798448735387,10.06640490030394,7.424717129494857,-11.130932448288975,6.023322357706379
0,2,3,1.376075273823151,-4.085824445651447,0.37170001704828837,3.1996002603612848,-4.317818092513468,0.46904963253893683,11.370379864903617,16.469925225000186,0.9238285275360859,0.9311128974433827
1,1,3,2.487261366948856,-4.813538077416704,-1.9363151531628358,4.901798827978159,0.18309821159818673,0.5574367440595498,9.946858515890302,11.00397409529065,-1.6109144053193547,1.468937302180902
1,1,2,2.3312314168473796,-3.0409506643495563,-1.6377806449801102,2.1402935909847436,-1.3734909822928323,0.7943424659091132,6.985148212863166,10.03234883748596,1.1531543744104875,3.332205036253066
0,1,4,3.2336113922530956,-11.819576652914494,-3.031424536073926,13.831603982609865,1.9140684368948075,-3.889600296348061,17.69401831241404,3.9400556631975627,-12.021336317675472,5.581706135951199
1,2,2,2.5960339099106795,-4.000125348985703,-1.4321911305936117,4.719748325744315,-1.5023079203831657,-1.838401993634237,12.665340815196931,11.856607647044749,-2.4974914521931657,6.357926349068805
1,1,4,-0.28705495378274337,-2.1698063818809876,4.069346967542717,-2.2793460502006884,-9.00581816830034,9.165015534492069,10.154851493726838,21.43625705606997,21.581669478297894,-4.144619996946744
1,2,4,1.592561445162318,-7.165643738675967,0.023474712871671022,7.456827856491538,-1.5714523342440139,-2.5903464970615206,17.65705947958162,7.762014912968543,-5.34416920359606,4.115649096431219
0,3,2,-0.2846510275439514,0.3152797494028434,1.8886507033317326,0.23861942967325334,-9.539297118940631,5.028457117369508,8.330982110871924,17.598233044522903,11.196595469101247,2.236728635965105
0,1,3,-0.2620985727269709,-4.133978577077931,1.938354929207871,2.009044584419048,-6.610966952387084,2.6623559625047597,13.820507460095223,18.233164242933775,4.553630844138682,-1.2135632232350546
0,1,1,1.0441830582323122,-0.4114678450945511,-2.495499226287282,2.8528617732944674,0.6257098979222038,2.7322419497839783,2.7317692150707686,2.7610658097778322,0.8046010064378357,5.622345245377376
1,0,4,4.498757772410507,-13.336360986601312,-5.872080012920575,14.798243316390236,8.42422986224734,-4.8911616917716465,13.939462458725732,1.363306794937483,-17.42385366818675,5.7552314181406965
1,1,3,1.2234321404094097,-4.18583987061314,1.1879846680876565,1.5102281513908085,-5.292468131986347,2.5506974024460227,12.095560929328553,18.01647487604829,6.139426434505854,1.8954805145912377
0,0,4,2.7664009386898725,-11.137732583669955,-2.0622026743373834,11.152472685340795,0.06399926305581305,-3.396120166423236,16.538954019731296,5.7106771711852105,-14.253224111713223,2.4859619807190603
0,0,1,0.7041765227035623,0.2564657792922902,-2.343800574200958,0.6392302496093193,0.4226589991127606,4.973116493692262,2.130847328968155,5.480981099598136,2.9792744333618324,-0.1851183952886784
1,3,3,0.2980879763203229,-1.3031030426602812,1.6248121144452194,-0.9615241976877549,-8.700121006650619,2.8366815018622393,11.292708383883465,19.63410899948904,12.44699836892313,3.0067049086555144
1,0,2,4.187393634170035,-8.744866594196129,-4.444507404797532,10.927293724001546,3.711275610840125,-6.829604334584437,14.821815741657469,3.4505895314107353,-21.575370585344988,8.552544059558736
1,1,0,0.957442179888175,0.5884047601874955,-2.7507325114642507,-0.21864309301581536,-0.04383573450024625,1.143278348284936,0.24288540855384988,0.22780082021453985,-1.2131828821166188,8.020768326931389
0,3,0,-0.19778751098937547,1.6640608519012132,1.2737239171233976,-3.1440399130450736,-9.604354221452196,3.7722470653487137,5.7934610010767615,17.85087053350447,8.699759452286346,4.495744199416631
1,3,2,-1.1712181160609874,1.8866425313527708,4.080529356582613,-6.979282402228139,-11.559477834678752,9.573151079638166,5.588292801388663,19.48203884714265,27.96141990431007,-0.030067206075021252
0,0,1,3.48231756139488,-5.785296017950541,-7.320260696105848,10.832912628190755,9.98272459295,-5.70791340766387,7.222070168860301,-0.16579771518629574,-24.293581353737512,7.435549658710159
1,0,0,2.7726524463064988,-3.2486142423105573,-4.945896917445724,6.004484849279018,4.646399290364607,-3.234317045450087,4.125479329036369,0.9385594392664895,-13.822187545826193,8.140775328762272
0,1,2,1.0375001573497384,-2.0933565221968657,-1.3954227751433963,3.4464456128915395,-1.554897911567253,4.228697891720706,6.397372146450434,9.905962570082503,3.871595675613574,2.2972698491399575
0,2,3,1.3955465099998947,-5.300087704564462,-0.804017899286302,6.0807798387810506,-4.791957352521654,-1.7777781479319477,14.169710801425143,12.10382932892798,-8.173576105915387,3.0889800256024285
0,3,1,-1.7998194289478104,3.6999444305923923,4.440452284452608,-6.551708240823979,-14.056524907190502,9.669774963137515,2.8499742972739193,17.63584057089241,26.504393537577144,0.16492455906457487
1,0,4,4.432530741752657,-12.71015181854265,-4.6172871094950265,12.320912752840057,6.763678502464088,-3.2717310089943465,14.700253736840477,0.1900375513617356,-12.320189741083416,5.808728463809605
1,0,3,2.65601522450357,-6.059842408441703,-1.3816702903881402,3.745426689904435,1.3734191054565037,2.186607507231571,9.893619145040052,11.994301338415612,2.4340483887455227,-0.5246425659241716
0,1,2,1.0159304849515656,-1.9052600146090493,-0.9009702084391966,3.6640955359652687,-2.824154624962942,0.8531166496376825,6.188566275068462,8.589574570299579,-3.562917898185648,1.0001521146770977
1,3,4,0.7483443850345153,-5.134595623009582,2.9222440982057165,1.872471637382204,-8.351620909746325,0.8569469639485892,19.361122870064108,16.52148027532181,9.07709721763726,2.58835414781711
0,0,2,1.3093485972544154,-2.6184419986754626,-3.3459344340159234,4.821329694683715,1.4849858328466348,0.6391731298865202,4.949922602857231,5.241894572532935,-7.017721775803132,2.7870980119456483
0,1,0,1.3746706116284086,-0.5440789389690226,-4.648288449210927,4.602374917927227,2.2405785249048904,2.72614335725726,3.928317879447945,4.079093625322638,-4.3570959957573985,5.4941499912290395
0,0,0,1.605906850104223,0.02991497604255547,-3.9214773437780477,3.567421219622804,4.0006626807018915,0.8328174442081351,-1.2849106148784954,-3.68684997325364,-7.4993793500571515,6.280929657355308
1,0,4,3.90174814140304,-11.068771879796909,-3.7880174638015833,11.972616850324084,6.6592302184738745,-4.993735330385637,15.379428265701195,1.903531105882032,-14.601222491452598,3.9684528187906345
0,3,4,0.4112053105144285,-5.247669908109264,0.38622909032143093,5.6836859090742,-5.134034583568396,-1.9338076020516226,17.436751683968815,11.246128402356838,-4.938173204737625,3.3446143876981207
1,0,3,3.493199811077181,-8.177505329649193,-4.061262610166682,10.624020977479631,5.081353546342679,-5.589371259475831,10.75737646825075,3.7275184555496677,-17.257052372177526,6.502899604032979
0,1,0,0.2611512560749617,1.8073288221028663,-2.3540342751991488,-0.6331405641522854,-2.6201496609746675,6.610266584445702,2.0128693443674814,5.761946021910183,7.381576949135214,3.8911999675499587
0,3,1,1.8397318414095483,-1.1565046515187822,0.3684503326113884,3.5076788318868033,-8.623921031540648,2.120843845500935,9.916703101176509,18.279774988792433,4.89630528102877,6.358826057347992
0,2,0,-1.5579304164304986,6.569395608613274,0.26274466694508325,-6.613543752814463,-5.789017485289259,10.434747711735014,-3.6278217554353485,4.942374799676218,20.202837231618897,1.436497173187881
1,0,0,3.4309373235629845,-5.7799189434035485,-6.860353679486603,7.2382868616235605,8.394890175609058,-5.3640741669856755,6.552455958644213,0.5313975839080856,-20.06618060380669,8.473412772717449
0,1,1,2.3179074507209707,-1.7423904842660005,-2.541921713396449,4.169892631841758,-0.802847285277178,-1.1379157247455671,4.984454532523539,7.206585580178779,-4.984420722741532,4.37099217694528
1,3,2,-0.15215880596559406,-2.6983114787936526,4.9082638977561395,-1.1271943275244243,-13.33472937599563,2.106491643240093,13.665228680945692,23.2929662640126,10.598567615710364,3.337726663299944
1,1,0,3.7292736105559734,-3.7968633162401986,-5.6886732573984435,8.732379954610229,5.9229765738814315,-5.481615297838455,6.895111893553543,0.19740453164805216,-18.20534526661803,11.541629284550108
0,2,4,2.0854902829453184,-6.925969766555459,-1.090917316102903,11.095414170357285,-1.1146613867289086,-4.387670987992265,16.805984914149626,6.505918354551981,-10.739918608868887,4.892831340780581
1,2,2,2.341139006822911,-4.5911027673289935,-0.18794782293053303,2.538644894570118,-3.700631433031212,0.14125938233834015,13.13374754855846,15.884433860797241,2.0796458287991757,4.606247933275074
